,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2020-09-12 01:00:00,1012.8,1016.0,0.0,24.0,23.7,29.2,98,2.0,45.0,,,-999,-999,,,20.0
2020-09-12 02:00:00,1013.1,1016.3,,23.7,23.4,28.7,98,2.2,45.0,,,-999,-999,,,15.5
2020-09-12 03:00:00,1013.4,1016.6,,23.7,23.4,28.7,98,1.6,90.0,,,-999,-999,,,17.5
2020-09-12 04:00:00,1013.4,1016.6,1.0,22.2,21.5,25.7,96,2.4,135.0,,,-999,-999,,,7.32
2020-09-12 05:00:00,1013.1,1016.3,0.0,22.4,22.1,26.6,98,1.4,45.0,,0.0,-999,-999,,,20.0
2020-09-12 06:00:00,1013.3,1016.5,,22.7,22.4,27.0,98,1.0,90.0,0.0,0.03,-999,-999,,,20.0
2020-09-12 07:00:00,1013.5,1016.7,,23.0,22.3,27.0,96,1.9,67.5,0.0,0.2,-999,-999,,,20.0
2020-09-12 08:00:00,1014.0,1017.2,0.0,23.2,22.7,27.6,97,2.4,45.0,0.0,0.33,-999,-999,,,7.32
2020-09-12 09:00:00,1013.8,1017.0,0.0,24.4,23.4,28.7,94,2.0,45.0,0.0,0.64,-999,-999,,,20.0
2020-09-12 10:00:00,1013.3,1016.5,0.0,24.4,23.0,28.1,92,2.7,45.0,0.0,0.74,-999,-999,,,20.0
2020-09-12 11:00:00,1012.4,1015.6,0.5,23.7,23.2,28.4,97,3.0,45.0,0.0,0.48,-999,-999,,,10.6
2020-09-12 12:00:00,1011.8,1015.0,0.0,23.5,23.0,28.1,97,2.5,45.0,0.0,0.53,-999,-999,,,5.03
2020-09-12 13:00:00,1011.0,1014.2,0.5,23.6,23.1,28.3,97,3.1,67.5,0.0,0.58,-999,-999,,,7.92
2020-09-12 14:00:00,1010.2,1013.4,1.0,23.8,23.3,28.6,97,2.6,45.0,0.0,0.56,-999,-999,,,14.2
2020-09-12 15:00:00,1009.9,1013.1,0.0,23.7,23.2,28.4,97,2.6,45.0,0.0,0.42,-999,-999,,,7.35
2020-09-12 16:00:00,1010.2,1013.4,0.0,23.5,22.8,27.8,96,2.1,45.0,0.0,0.27,-999,-999,,,18.3
2020-09-12 17:00:00,1009.4,1012.6,0.0,23.2,22.7,27.6,97,2.5,45.0,0.0,0.23,-999,-999,,,20.0
2020-09-12 18:00:00,1009.0,1012.2,,23.1,22.6,27.4,97,2.7,45.0,0.0,0.13,-999,-999,,,20.0
2020-09-12 19:00:00,1009.3,1012.5,,23.0,22.5,27.3,97,2.3,45.0,,0.0,-999,-999,,,20.0
2020-09-12 20:00:00,1009.8,1013.0,,23.1,22.4,27.1,96,2.5,22.5,,,-999,-999,,,20.0
2020-09-12 21:00:00,1009.2,1012.4,,23.1,22.4,27.1,96,2.3,0.0,,,-999,-999,,,20.0
2020-09-12 22:00:00,1009.0,1012.2,0.0,23.1,22.6,27.4,97,2.1,22.5,,,-999,-999,,,7.58
2020-09-12 23:00:00,1008.6,1011.8,0.0,21.9,21.6,25.8,98,2.6,315.0,,,-999,-999,,,15.3
2020-09-13 00:00:00,1008.3,1011.5,,21.3,20.8,24.6,97,1.9,315.0,,,-999,-999,,,20.0
