,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2004-10-29 01:00:00,1028.0,1031.9,,4.2,3.9,8.1,98,1.5,292.5,,,,,,,
2004-10-29 02:00:00,1028.1,1032.0,,3.6,3.3,7.7,98,1.5,292.5,,,,,,,
2004-10-29 03:00:00,1028.0,1031.9,,3.5,3.4,7.8,99,1.9,315.0,,,,,,,
2004-10-29 04:00:00,1028.2,1032.1,,3.4,3.3,7.7,99,1.8,315.0,,,,,,,
2004-10-29 05:00:00,1028.7,1032.6,,3.5,3.4,7.8,99,1.7,292.5,,,,,,,
2004-10-29 06:00:00,1028.8,1032.7,,2.8,2.7,7.4,99,1.7,315.0,,0.0,,,,,
2004-10-29 07:00:00,1029.2,1033.1,,4.3,4.2,8.2,99,0.7,315.0,0.7,0.21,,,,,
2004-10-29 08:00:00,1029.5,1033.3,,9.6,7.5,10.4,87,0.8,337.5,1.0,0.83,,,,,
2004-10-29 09:00:00,1029.3,1033.0,,12.5,7.0,10.0,69,1.1,315.0,1.0,1.45,,,,0.0,30.0
2004-10-29 10:00:00,1028.7,1032.4,,14.4,7.5,10.4,63,1.4,67.5,1.0,1.96,,,,,
2004-10-29 11:00:00,1028.3,1032.0,,15.9,7.4,10.3,57,2.2,135.0,1.0,2.26,,,,,
2004-10-29 12:00:00,1027.4,1031.1,,16.4,6.8,9.9,53,2.7,67.5,1.0,2.35,,,,,
2004-10-29 13:00:00,1026.7,1030.4,,17.1,8.3,10.9,56,2.7,90.0,1.0,2.21,,,,,
2004-10-29 14:00:00,1026.6,1030.3,,17.1,8.8,11.3,58,3.0,90.0,1.0,1.85,,,,,
2004-10-29 15:00:00,1026.7,1030.4,,16.3,8.3,10.9,59,2.9,112.5,1.0,1.27,,,,0.0,40.0
2004-10-29 16:00:00,1026.6,1030.3,,15.2,8.4,11.0,64,2.8,112.5,1.0,0.65,,,,,
2004-10-29 17:00:00,1027.1,1030.8,,13.9,8.5,11.1,70,2.3,90.0,0.2,0.06,,,,,
2004-10-29 18:00:00,1027.1,1030.8,,12.6,8.7,11.2,77,2.1,67.5,,0.0,,,,,
2004-10-29 19:00:00,1027.4,1031.1,,12.0,8.3,10.9,78,2.8,67.5,,,,,,,
2004-10-29 20:00:00,1027.4,1031.1,,11.7,8.0,10.7,78,2.6,45.0,,,,,,,
2004-10-29 21:00:00,1027.0,1030.7,,11.4,7.9,10.7,79,2.9,45.0,,,,,,,
2004-10-29 22:00:00,1027.2,1030.9,,11.8,7.9,10.7,77,3.0,45.0,,,,,,,
2004-10-29 23:00:00,1026.6,1030.4,,9.3,7.7,10.5,90,2.0,0.0,,,,,,,
2004-10-30 00:00:00,1026.5,1030.3,,8.7,7.8,10.6,94,1.9,270.0,,,,,,,
