,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2017-09-23 01:00:00,1012.1,1015.3,2.0,19.9,19.3,22.3,96,1.5,45.0,,,-999,-999,,,15.2
2017-09-23 02:00:00,1011.7,1014.9,1.0,19.5,19.0,22.0,97,1.5,45.0,,,-999,-999,,,8.19
2017-09-23 03:00:00,1012.2,1015.4,2.5,18.9,18.4,21.2,97,3.2,22.5,,,-999,-999,,,8.28
2017-09-23 04:00:00,1012.6,1015.8,6.5,18.4,18.1,20.7,98,1.5,0.0,,,-999,-999,,,6.75
2017-09-23 05:00:00,1011.8,1015.0,5.0,17.8,17.5,20.0,98,2.5,112.5,,0.0,-999,-999,,,9.18
2017-09-23 06:00:00,1012.2,1015.4,1.0,17.9,17.7,20.3,99,2.5,22.5,0.0,0.0,-999,-999,,,11.1
2017-09-23 07:00:00,1012.3,1015.5,0.0,18.2,17.9,20.5,98,2.7,22.5,0.0,0.13,-999,-999,,,20.0
2017-09-23 08:00:00,1012.4,1015.6,0.0,18.9,17.9,20.5,94,3.1,45.0,0.0,0.55,-999,-999,,,20.0
2017-09-23 09:00:00,1012.3,1015.5,,20.2,17.0,19.4,82,3.8,45.0,0.0,1.23,-999,-999,,,20.0
2017-09-23 10:00:00,1012.3,1015.5,,20.5,16.9,19.3,80,3.8,22.5,0.1,1.25,-999,-999,,,20.0
2017-09-23 11:00:00,1012.0,1015.2,,20.6,16.8,19.2,79,3.1,45.0,0.1,1.05,-999,-999,,,20.0
2017-09-23 12:00:00,1011.1,1014.3,,22.3,16.1,18.3,68,3.1,45.0,0.3,1.77,-999,-999,,,20.0
2017-09-23 13:00:00,1011.1,1014.3,,22.5,15.6,17.7,65,3.9,22.5,0.7,2.12,-999,-999,,,20.0
2017-09-23 14:00:00,1010.7,1013.9,,22.9,15.5,17.6,63,2.3,45.0,0.6,1.66,-999,-999,,,20.0
2017-09-23 15:00:00,1010.9,1014.1,,23.0,15.1,17.1,61,2.9,45.0,0.7,1.71,-999,-999,,,20.0
2017-09-23 16:00:00,1011.1,1014.3,,22.4,14.8,16.8,62,2.6,67.5,0.6,1.0,-999,-999,,,20.0
2017-09-23 17:00:00,1011.5,1014.7,,21.1,15.7,17.8,71,2.1,45.0,0.3,0.36,-999,-999,,,20.0
2017-09-23 18:00:00,1011.9,1015.1,,19.9,15.8,17.9,77,1.6,67.5,0.0,0.03,-999,-999,,,20.0
2017-09-23 19:00:00,1012.2,1015.4,,19.8,15.5,17.6,76,2.5,67.5,,0.0,-999,-999,,,20.0
2017-09-23 20:00:00,1012.7,1015.9,,19.0,15.5,17.6,80,2.0,67.5,,,-999,-999,,,20.0
2017-09-23 21:00:00,1012.4,1015.6,,18.9,15.8,17.9,82,1.9,67.5,,,-999,-999,,,20.0
2017-09-23 22:00:00,1013.0,1016.2,,18.9,15.6,17.7,81,1.5,67.5,,,-999,-999,,,20.0
2017-09-23 23:00:00,1012.4,1015.6,,18.7,15.4,17.5,81,2.1,67.5,,,-999,-999,,,20.0
2017-09-24 00:00:00,1012.3,1015.5,,18.4,15.7,17.8,84,2.0,45.0,,,-999,-999,,,20.0
