,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2020-08-11 01:00:00,1009.9,1013.0,,26.1,25.2,32.1,95,1.8,135.0,,,-999,-999,,,20.0
2020-08-11 02:00:00,1009.8,1012.9,,25.6,25.1,31.9,97,0.9,202.5,,,-999,-999,,,20.0
2020-08-11 03:00:00,1009.5,1012.6,,26.4,25.0,31.7,92,1.6,180.0,,,-999,-999,,,20.0
2020-08-11 04:00:00,1009.7,1012.8,,25.6,24.7,31.2,95,1.4,202.5,,,-999,-999,,,20.0
2020-08-11 05:00:00,1010.0,1013.1,,25.5,25.0,31.7,97,1.1,180.0,0.0,0.0,-999,-999,,,20.0
2020-08-11 06:00:00,1010.6,1013.7,,27.4,25.1,31.8,87,1.7,202.5,0.5,0.2,-999,-999,,,20.0
2020-08-11 07:00:00,1010.8,1013.9,,29.2,25.6,32.8,81,2.1,225.0,1.0,0.89,-999,-999,,,20.0
2020-08-11 08:00:00,1010.8,1013.9,,30.4,25.7,33.0,76,2.1,202.5,1.0,1.42,-999,-999,,,16.9
2020-08-11 09:00:00,1010.6,1013.7,,32.3,25.6,32.9,68,3.6,202.5,1.0,2.2,-999,-999,,,20.0
2020-08-11 10:00:00,1010.6,1013.7,,33.1,25.1,31.9,63,3.1,202.5,1.0,2.72,-999,-999,,,20.0
2020-08-11 11:00:00,1010.0,1013.0,,34.2,25.3,32.3,60,3.9,180.0,1.0,3.09,-999,-999,,,20.0
2020-08-11 12:00:00,1009.6,1012.6,,34.6,25.7,33.0,60,4.5,180.0,1.0,3.24,-999,-999,,,11.8
2020-08-11 13:00:00,1009.2,1012.2,,34.6,26.0,33.6,61,5.3,157.5,1.0,3.18,-999,-999,,,20.0
2020-08-11 14:00:00,1008.7,1011.7,,35.1,26.2,33.9,60,3.9,180.0,1.0,2.92,-999,-999,,,20.0
2020-08-11 15:00:00,1008.3,1011.3,,34.4,26.1,33.7,62,4.4,180.0,1.0,2.5,-999,-999,,,20.0
2020-08-11 16:00:00,1008.2,1011.2,,33.7,25.9,33.5,64,4.8,180.0,1.0,1.9,-999,-999,,,20.0
2020-08-11 17:00:00,1007.7,1010.8,,32.1,25.5,32.5,68,4.6,180.0,0.9,1.23,-999,-999,,,20.0
2020-08-11 18:00:00,1008.0,1011.1,,30.9,25.7,33.1,74,3.9,180.0,1.0,0.44,-999,-999,,,20.0
2020-08-11 19:00:00,1008.7,1011.8,,29.9,25.9,33.3,79,3.5,180.0,0.2,0.04,-999,-999,,,20.0
2020-08-11 20:00:00,1009.2,1012.3,,29.4,25.8,33.2,81,3.4,180.0,,0.0,-999,-999,,,20.0
2020-08-11 21:00:00,1009.4,1012.5,,29.1,25.3,32.2,80,3.7,180.0,,,-999,-999,,,20.0
2020-08-11 22:00:00,1009.6,1012.7,,28.6,24.8,31.3,80,2.6,180.0,,,-999,-999,,,20.0
2020-08-11 23:00:00,1010.0,1013.1,,26.9,25.3,32.3,91,1.3,157.5,,,-999,-999,,,20.0
2020-08-12 00:00:00,1009.3,1012.4,,27.2,25.0,31.8,88,1.3,157.5,,,-999,-999,,,20.0
