,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2007-04-18 01:00:00,1011.8,1015.6,,6.4,2.7,7.4,77,1.8,45.0,,,,,,,
2007-04-18 02:00:00,1012.1,1015.9,,6.0,2.1,7.1,76,1.8,45.0,,,,,,,
2007-04-18 03:00:00,1012.1,1015.9,,5.7,2.0,7.1,77,2.8,22.5,,,,,,,
2007-04-18 04:00:00,1012.4,1016.2,,5.9,1.8,7.0,75,1.8,45.0,,,,,,,
2007-04-18 05:00:00,1013.0,1016.8,,6.0,2.1,7.1,76,1.8,45.0,,0.0,,,,,
2007-04-18 06:00:00,1013.3,1017.1,,6.4,2.3,7.2,75,2.8,45.0,,0.06,,,,,
2007-04-18 07:00:00,1013.6,1017.4,,7.2,2.9,7.5,74,3.1,45.0,,0.34,,,,,
2007-04-18 08:00:00,1013.9,1017.7,,8.1,3.6,7.9,73,3.3,45.0,,0.57,,,,,
2007-04-18 09:00:00,1014.7,1018.5,,9.1,3.7,8.0,69,2.9,67.5,0.3,1.38,,,,10.0,25.0
2007-04-18 10:00:00,1014.7,1018.5,,10.1,3.4,7.8,63,3.2,45.0,,1.12,,,,,
2007-04-18 11:00:00,1013.7,1017.5,,11.1,3.4,7.8,59,2.8,45.0,,1.36,,,,,
2007-04-18 12:00:00,1013.8,1017.6,,10.5,3.3,7.7,61,2.6,67.5,,0.89,,,,,
2007-04-18 13:00:00,1013.5,1017.3,,10.4,3.2,7.7,61,3.4,67.5,,0.42,,,,,
2007-04-18 14:00:00,1013.9,1017.7,,10.3,3.1,7.6,61,3.3,67.5,,0.37,,,,,
2007-04-18 15:00:00,1013.6,1017.4,0.0,9.2,4.6,8.5,73,3.9,67.5,,0.24,,,,10.0,15.0
2007-04-18 16:00:00,1013.8,1017.6,0.5,8.3,5.1,8.8,80,3.2,90.0,,0.22,,,,,
2007-04-18 17:00:00,1013.9,1017.7,0.5,7.7,5.7,9.2,87,2.2,67.5,,0.11,,,,,
2007-04-18 18:00:00,1014.4,1018.2,0.0,7.1,5.6,9.1,90,2.3,45.0,,0.03,,,,,
2007-04-18 19:00:00,1014.2,1018.0,0.5,7.0,6.0,9.4,93,2.3,45.0,,0.0,,,,,
2007-04-18 20:00:00,1014.2,1018.0,0.5,6.8,6.2,9.5,96,2.6,45.0,,,,,,,
2007-04-18 21:00:00,1014.1,1017.9,1.0,6.7,6.3,9.5,97,3.3,45.0,,,,,,,
2007-04-18 22:00:00,1013.4,1017.2,1.0,6.5,5.9,9.3,96,2.8,22.5,,,,,,,
2007-04-18 23:00:00,1013.1,1016.9,1.0,6.5,5.9,9.3,96,2.8,337.5,,,,,,,
2007-04-19 00:00:00,1012.0,1015.8,1.0,6.2,5.6,9.1,96,2.7,0.0,,,,,,,
