,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2015-05-27 01:00:00,1005.3,1008.5,,15.7,13.7,15.7,88,1.3,67.5,,,-999,-999,,,
2015-05-27 02:00:00,1005.2,1008.4,,16.0,13.7,15.6,86,1.8,67.5,,,-999,-999,,,
2015-05-27 03:00:00,1005.4,1008.7,,14.4,13.1,15.1,92,1.1,112.5,,,-999,-999,,,
2015-05-27 04:00:00,1006.0,1009.3,,14.3,13.4,15.3,94,1.9,0.0,,0.0,-999,-999,,,
2015-05-27 05:00:00,1006.4,1009.7,,14.3,13.2,15.2,93,0.2,,0.0,0.04,-999,-999,,,
2015-05-27 06:00:00,1007.0,1010.2,,17.1,15.3,17.4,89,0.2,,1.0,0.42,-999,-999,,,
2015-05-27 07:00:00,1007.6,1010.8,,20.5,13.0,15.0,62,0.4,202.5,1.0,1.06,-999,-999,,,
2015-05-27 08:00:00,1007.5,1010.7,,22.6,11.7,13.7,50,2.5,67.5,1.0,1.76,-999,-999,,,
2015-05-27 09:00:00,1007.2,1010.3,,23.7,11.7,13.8,47,3.1,112.5,1.0,2.4,-999,-999,,0.0,20.0
2015-05-27 10:00:00,1007.6,1010.7,,25.5,11.7,13.7,42,2.3,67.5,1.0,2.89,-999,-999,,,
2015-05-27 11:00:00,1007.5,1010.6,,24.9,11.1,13.2,42,4.4,112.5,1.0,3.24,-999,-999,,,
2015-05-27 12:00:00,1007.1,1010.2,,24.7,12.0,14.0,45,4.5,90.0,1.0,3.37,-999,-999,,,
2015-05-27 13:00:00,1006.6,1009.7,,24.5,11.8,13.8,45,4.3,90.0,1.0,3.27,-999,-999,,,
2015-05-27 14:00:00,1006.8,1009.9,,24.8,11.4,13.5,43,4.1,90.0,1.0,2.95,-999,-999,,,
2015-05-27 15:00:00,1006.7,1009.8,,24.4,9.2,11.6,38,4.9,90.0,1.0,2.48,-999,-999,,,
2015-05-27 16:00:00,1007.0,1010.1,,24.1,8.1,10.8,36,4.5,90.0,1.0,1.86,-999,-999,,,
2015-05-27 17:00:00,1007.1,1010.2,,23.5,7.6,10.4,36,4.6,90.0,1.0,1.15,-999,-999,,,
2015-05-27 18:00:00,1007.5,1010.7,,22.8,9.2,11.7,42,4.0,67.5,0.8,0.48,-999,-999,,,
2015-05-27 19:00:00,1008.4,1011.6,,21.3,12.5,14.4,57,2.4,67.5,0.0,0.08,-999,-999,,,
2015-05-27 20:00:00,1009.1,1012.3,,19.3,13.0,15.0,67,3.9,67.5,,0.0,-999,-999,,,
2015-05-27 21:00:00,1009.9,1013.1,,18.1,14.4,16.4,79,4.1,45.0,,,-999,-999,,,
2015-05-27 22:00:00,1010.0,1013.2,,17.7,15.0,17.0,84,3.8,67.5,,,-999,-999,,,
2015-05-27 23:00:00,1010.2,1013.4,,17.8,14.5,16.5,81,3.6,67.5,,,-999,-999,,,
2015-05-28 00:00:00,1010.1,1013.3,,17.5,14.4,16.4,82,2.5,67.5,,,-999,-999,,,
