,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2017-05-30 01:00:00,1008.7,1011.9,,15.9,15.8,17.9,99,1.4,67.5,,,-999,-999,,,4.14
2017-05-30 02:00:00,1008.1,1011.4,,15.6,15.5,17.5,99,1.6,112.5,,,-999,-999,,,5.51
2017-05-30 03:00:00,1008.0,1011.3,,15.3,15.2,17.2,99,1.4,112.5,,,-999,-999,,,4.79
2017-05-30 04:00:00,1008.0,1011.3,,15.1,15.1,17.2,100,0.9,90.0,,0.0,-999,-999,,,3.96
2017-05-30 05:00:00,1008.0,1011.3,,15.1,15.1,17.2,100,0.8,90.0,0.0,0.04,-999,-999,,,2.19
2017-05-30 06:00:00,1008.0,1011.2,,17.7,17.1,19.4,96,0.9,112.5,0.9,0.41,-999,-999,,,9.94
2017-05-30 07:00:00,1008.2,1011.4,,19.8,17.2,19.6,85,1.1,292.5,1.0,1.05,-999,-999,,,14.4
2017-05-30 08:00:00,1008.3,1011.5,,21.9,17.3,19.7,75,0.5,22.5,1.0,1.78,-999,-999,,,20.0
2017-05-30 09:00:00,1007.9,1011.0,,23.7,16.5,18.8,64,0.8,292.5,1.0,2.42,-999,-999,,,20.0
2017-05-30 10:00:00,1007.5,1010.6,,24.9,16.9,19.2,61,1.1,225.0,1.0,2.78,-999,-999,,,20.0
2017-05-30 11:00:00,1007.0,1010.1,,26.3,16.6,18.8,55,1.9,225.0,1.0,3.17,-999,-999,,,20.0
2017-05-30 12:00:00,1006.0,1009.1,,27.3,16.3,18.5,51,1.3,247.5,1.0,3.13,-999,-999,,,20.0
2017-05-30 13:00:00,1005.4,1008.5,,29.0,16.2,18.4,46,2.4,202.5,1.0,3.22,-999,-999,,,20.0
2017-05-30 14:00:00,1004.6,1007.7,,29.3,17.2,19.6,48,1.8,180.0,1.0,3.0,-999,-999,,,20.0
2017-05-30 15:00:00,1004.7,1007.8,,29.7,16.2,18.4,44,2.3,202.5,1.0,2.49,-999,-999,,,20.0
2017-05-30 16:00:00,1004.5,1007.6,,29.4,15.5,17.6,43,2.5,157.5,1.0,1.84,-999,-999,,,20.0
2017-05-30 17:00:00,1004.7,1007.8,,27.9,17.5,19.9,53,3.2,202.5,1.0,1.01,-999,-999,,,20.0
2017-05-30 18:00:00,1005.1,1008.2,,26.8,16.7,19.0,54,3.0,180.0,0.2,0.37,-999,-999,,,20.0
2017-05-30 19:00:00,1005.7,1008.8,,24.6,16.9,19.2,62,3.0,202.5,0.0,0.08,-999,-999,,,20.0
2017-05-30 20:00:00,1005.9,1009.1,,23.1,15.9,18.1,64,3.5,202.5,,0.0,-999,-999,,,20.0
2017-05-30 21:00:00,1006.1,1009.3,,22.6,18.0,20.6,75,3.0,180.0,,,-999,-999,,,18.5
2017-05-30 22:00:00,1006.1,1009.3,,22.1,18.7,21.6,81,2.2,180.0,,,-999,-999,,,17.2
2017-05-30 23:00:00,1005.8,1009.0,,21.6,18.2,20.9,81,2.0,202.5,,,-999,-999,,,15.7
2017-05-31 00:00:00,1005.3,1008.5,,19.8,18.1,20.8,90,1.5,202.5,,,-999,-999,,,11.1
