,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2001-06-30 01:00:00,1001.7,1005.2,,23.6,20.2,23.7,81,1.3,45.0,,,,,,,
2001-06-30 02:00:00,1001.5,1005.0,,23.3,20.3,23.8,83,1.6,67.5,,,,,,,
2001-06-30 03:00:00,1001.9,1005.4,,22.7,20.2,23.7,86,1.3,45.0,,,,,,,
2001-06-30 04:00:00,1002.0,1005.5,,22.4,20.0,23.4,86,1.2,22.5,,0.0,,,,,
2001-06-30 05:00:00,1001.9,1005.4,,21.5,19.8,23.1,90,0.3,0.0,,0.01,,,,,
2001-06-30 06:00:00,1002.3,1005.8,,23.5,20.8,24.6,85,1.2,0.0,,0.24,,,,,
2001-06-30 07:00:00,1002.2,1005.7,,24.3,20.6,24.3,80,1.3,67.5,,0.47,,,,,
2001-06-30 08:00:00,1002.4,1005.9,0.0,24.8,20.9,24.7,79,1.4,90.0,,0.47,,,,,
2001-06-30 09:00:00,1002.4,1005.9,0.0,25.1,21.0,24.9,78,0.6,90.0,,0.68,,,,10.0,2.8
2001-06-30 10:00:00,1002.1,1005.6,0.0,25.4,21.5,25.6,79,1.4,135.0,,0.7,,,,,
2001-06-30 11:00:00,1001.7,1005.2,0.0,26.1,20.7,24.4,72,2.3,135.0,,1.22,,,,,
2001-06-30 12:00:00,1001.0,1004.4,,26.8,20.9,24.7,70,2.8,180.0,,1.12,,,,,
2001-06-30 13:00:00,1000.0,1003.4,0.0,26.9,21.4,25.5,72,2.2,135.0,,1.01,,,,,
2001-06-30 14:00:00,998.8,1002.2,0.0,27.1,21.8,26.1,73,2.5,135.0,,0.7,,,,,
2001-06-30 15:00:00,998.8,1002.2,0.0,26.4,21.8,26.1,76,2.2,157.5,,0.45,,,,10.0,2.8
2001-06-30 16:00:00,998.5,1001.9,0.0,26.5,20.8,24.6,71,3.8,202.5,,0.25,,,,,
2001-06-30 17:00:00,998.2,1001.7,0.0,24.9,21.2,25.2,80,3.8,180.0,,0.2,,,,,
2001-06-30 18:00:00,998.4,1001.9,0.0,24.0,21.7,26.0,87,2.5,202.5,,0.1,,,,,
2001-06-30 19:00:00,998.5,1002.0,0.0,23.6,21.5,25.6,88,1.1,202.5,,0.03,,,,,
2001-06-30 20:00:00,998.4,1001.9,0.0,23.7,21.8,26.1,89,1.8,157.5,,0.0,,,,,
2001-06-30 21:00:00,998.5,1002.0,,22.7,21.0,24.9,90,0.3,202.5,,,,,,,
2001-06-30 22:00:00,997.7,1001.2,,22.4,20.9,24.7,91,0.3,202.5,,,,,,,
2001-06-30 23:00:00,997.6,1001.1,,22.6,21.2,25.2,92,1.3,225.0,,,,,,,
2001-07-01 00:00:00,997.0,1000.5,,22.6,21.2,25.2,92,0.8,270.0,,,,,,,
