,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2003-03-23 01:00:00,1021.8,1025.6,0.0,3.7,2.8,7.5,94,1.1,135.0,,,,,,,
2003-03-23 02:00:00,1021.2,1025.1,,2.5,1.8,7.0,95,1.0,67.5,,,,,,,
2003-03-23 03:00:00,1021.1,1025.0,,1.7,1.1,6.6,96,1.4,0.0,,,,,,,
2003-03-23 04:00:00,1021.0,1024.9,,0.7,0.1,6.2,96,1.9,45.0,,,,,,,
2003-03-23 05:00:00,1021.2,1025.1,,0.5,-0.1,6.1,96,1.2,22.5,,,,,,,
2003-03-23 06:00:00,1021.6,1025.5,,0.9,0.3,6.2,96,1.2,292.5,,0.0,,,,,
2003-03-23 07:00:00,1022.0,1025.8,,3.4,3.0,7.6,97,1.7,315.0,0.8,0.33,,,,,
2003-03-23 08:00:00,1022.0,1025.8,,5.4,2.7,7.4,83,1.7,315.0,1.0,1.01,,,,,
2003-03-23 09:00:00,1021.9,1025.7,,8.2,2.2,7.2,66,1.3,292.5,1.0,1.76,,,,0.0,8.0
2003-03-23 10:00:00,1021.7,1025.4,,10.4,2.0,7.1,56,1.6,0.0,1.0,2.36,,,,,
2003-03-23 11:00:00,1020.9,1024.6,,12.4,2.3,7.2,50,1.8,225.0,1.0,2.75,,,,,
2003-03-23 12:00:00,1020.3,1024.0,,12.9,2.2,7.2,48,1.0,112.5,0.8,2.64,,,,,
2003-03-23 13:00:00,1019.7,1023.4,,13.4,1.4,6.8,44,3.2,180.0,0.8,2.76,,,,,
2003-03-23 14:00:00,1019.2,1022.9,,13.8,1.8,7.0,44,2.0,180.0,0.5,1.78,,,,,
2003-03-23 15:00:00,1018.8,1022.5,,13.9,4.2,8.2,52,1.9,112.5,0.7,1.53,,,,10.0,20.0
2003-03-23 16:00:00,1018.7,1022.4,,14.5,0.7,6.4,39,4.3,180.0,0.9,1.34,,,,,
2003-03-23 17:00:00,1018.8,1022.5,,13.7,2.6,7.4,47,2.0,157.5,1.0,0.7,,,,,
2003-03-23 18:00:00,1019.4,1023.1,,12.2,3.2,7.7,54,2.4,135.0,0.2,0.13,,,,,
2003-03-23 19:00:00,1019.9,1023.6,,10.7,4.0,8.1,63,2.1,135.0,,0.0,,,,,
2003-03-23 20:00:00,1019.9,1023.6,,10.1,4.0,8.1,66,1.9,135.0,,,,,,,
2003-03-23 21:00:00,1020.1,1023.8,,9.8,3.5,7.9,65,1.9,135.0,,,,,,,
2003-03-23 22:00:00,1019.9,1023.7,,8.0,3.7,8.0,74,1.7,135.0,,,,,,,
2003-03-23 23:00:00,1019.6,1023.4,,7.5,3.5,7.9,76,1.8,112.5,,,,,,,
2003-03-24 00:00:00,1019.4,1023.2,,6.8,3.4,7.8,79,1.9,90.0,,,,,,,
