,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2014-12-05 01:00:00,1000.5,1003.9,,5.1,4.7,8.5,97,2.0,315.0,,,,,,,
2014-12-05 02:00:00,1000.4,1003.8,,3.7,3.3,7.7,97,2.3,315.0,,,,,,,
2014-12-05 03:00:00,1000.3,1003.7,,3.1,2.7,7.4,97,2.0,292.5,,,,,,,
2014-12-05 04:00:00,1000.1,1003.5,,2.0,1.6,6.8,97,1.4,292.5,,,,,,,
2014-12-05 05:00:00,1000.7,1004.1,,2.2,1.8,6.9,97,2.5,270.0,,,,,,,
2014-12-05 06:00:00,1001.2,1004.6,,1.2,0.8,6.5,97,1.8,270.0,,,,,,,
2014-12-05 07:00:00,1001.8,1005.2,,1.2,0.8,6.5,97,2.3,270.0,0.0,0.01,,,,,
2014-12-05 08:00:00,1002.2,1005.6,,3.5,3.1,7.6,97,2.3,315.0,0.7,0.25,,,,,
2014-12-05 09:00:00,1002.6,1006.0,,6.1,2.4,7.3,77,1.6,247.5,1.0,0.98,,,,2.0,20.0
2014-12-05 10:00:00,1002.2,1005.5,,7.1,2.2,7.2,71,1.7,247.5,1.0,1.48,,,,,
2014-12-05 11:00:00,1001.4,1004.7,,9.3,1.0,6.6,56,1.0,270.0,1.0,1.79,,,,,
2014-12-05 12:00:00,1000.3,1003.6,,11.1,-0.7,5.8,44,3.3,315.0,1.0,1.86,,,,,
2014-12-05 13:00:00,999.8,1003.1,,12.3,-2.0,5.3,37,3.5,270.0,0.9,1.68,,,,,
2014-12-05 14:00:00,1000.0,1003.3,,10.5,-3.6,4.7,37,2.3,292.5,0.6,1.05,,,,,
2014-12-05 15:00:00,1000.4,1003.7,,10.9,-3.6,4.7,36,2.1,270.0,0.5,0.58,,,,,
2014-12-05 16:00:00,1001.2,1004.5,,7.6,-0.1,6.1,58,1.1,180.0,0.1,0.16,,,,,
2014-12-05 17:00:00,1001.2,1004.6,,5.3,0.7,6.4,72,1.2,135.0,0.1,0.02,,,,,
2014-12-05 18:00:00,1001.7,1005.1,,3.1,0.8,6.5,85,2.0,292.5,,,,,,,
2014-12-05 19:00:00,1002.2,1005.6,,3.6,-1.5,5.5,69,1.9,292.5,,,,,,,
2014-12-05 20:00:00,1002.7,1006.1,,6.0,-3.9,4.6,49,2.2,337.5,,,,,,,
2014-12-05 21:00:00,1003.4,1006.8,,5.2,-2.8,5.0,56,2.3,22.5,,,,,,,
2014-12-05 22:00:00,1003.8,1007.2,,2.4,-2.1,5.2,72,1.4,67.5,,,,,,,
2014-12-05 23:00:00,1004.0,1007.4,,2.7,-1.6,5.4,73,2.1,67.5,,,,,,,
2014-12-06 00:00:00,1004.2,1007.6,,2.3,-2.6,5.0,70,2.2,67.5,,,,,,,
