,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2010-07-14 01:00:00,1011.6,1015.3,0.0,18.6,17.5,19.9,93,1.7,67.5,,,,,,,
2010-07-14 02:00:00,1011.1,1014.8,0.0,18.5,17.4,19.8,93,2.2,67.5,,,,,,,
2010-07-14 03:00:00,1011.0,1014.7,0.0,18.5,17.4,19.8,93,1.8,90.0,,,,,,,
2010-07-14 04:00:00,1010.5,1014.1,0.0,18.5,17.5,20.0,94,1.9,67.5,,,,,,,
2010-07-14 05:00:00,1010.6,1014.2,0.0,18.8,17.8,20.4,94,2.0,67.5,0.0,0.0,,,,,
2010-07-14 06:00:00,1010.5,1014.1,,19.2,18.2,20.9,94,2.2,90.0,0.0,0.06,,,,,
2010-07-14 07:00:00,1010.1,1013.7,,19.8,18.6,21.5,93,2.0,90.0,0.0,0.23,,,,,
2010-07-14 08:00:00,1010.0,1013.6,,20.6,19.4,22.6,93,1.1,22.5,0.0,0.29,,,,,
2010-07-14 09:00:00,1009.6,1013.2,,24.5,21.4,25.5,83,0.9,202.5,0.1,1.19,,,,10.0,8.0
2010-07-14 10:00:00,1009.4,1012.9,,27.2,23.5,28.9,80,1.6,292.5,0.5,2.29,,,,,
2010-07-14 11:00:00,1009.2,1012.7,,26.0,22.3,26.9,80,1.9,315.0,0.2,1.6,,,,,
2010-07-14 12:00:00,1008.7,1012.2,,27.9,23.1,28.2,75,4.3,202.5,0.2,1.64,,,,,
2010-07-14 13:00:00,1008.3,1011.8,,30.7,23.9,29.6,67,5.6,202.5,0.5,2.24,,,,,
2010-07-14 14:00:00,1008.4,1011.9,,30.4,23.3,28.7,66,6.9,202.5,0.7,2.63,,,,,
2010-07-14 15:00:00,1008.3,1011.8,,29.6,22.8,27.8,67,6.4,202.5,0.8,2.43,,,,8.0,20.0
2010-07-14 16:00:00,1008.3,1011.8,,29.4,22.6,27.5,67,6.6,180.0,0.6,1.78,,,,,
2010-07-14 17:00:00,1008.6,1012.1,,28.4,22.6,27.5,71,5.4,180.0,0.6,1.08,,,,,
2010-07-14 18:00:00,1009.1,1012.6,,27.7,22.6,27.5,74,3.8,202.5,0.1,0.34,,,,,
2010-07-14 19:00:00,1009.5,1013.0,,26.8,22.6,27.5,78,4.2,202.5,0.0,0.12,,,,,
2010-07-14 20:00:00,1010.1,1013.6,,26.2,22.9,27.9,82,4.1,202.5,,0.0,,,,,
2010-07-14 21:00:00,1010.5,1014.0,0.0,26.0,23.1,28.2,84,3.7,202.5,,,,,,,
2010-07-14 22:00:00,1010.3,1013.8,0.0,25.7,23.2,28.4,86,2.3,202.5,,,,,,,
2010-07-14 23:00:00,1009.9,1013.5,,25.4,23.1,28.2,87,2.4,180.0,,,,,,,
2010-07-15 00:00:00,1009.7,1013.3,,25.4,23.1,28.2,87,3.7,180.0,,,,,,,
