,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2008-09-09 01:00:00,1009.2,1012.8,,18.9,18.1,20.7,95,0.5,0.0,,,,,,,
2008-09-09 02:00:00,1009.7,1013.3,,18.6,17.8,20.4,95,0.7,180.0,,,,,,,
2008-09-09 03:00:00,1010.0,1013.6,,18.4,17.6,20.1,95,0.5,202.5,,,,,,,
2008-09-09 04:00:00,1010.2,1013.9,,17.8,17.0,19.4,95,1.1,292.5,,,,,,,
2008-09-09 05:00:00,1010.6,1014.3,,17.3,16.7,19.0,96,0.9,337.5,,0.0,,,,,
2008-09-09 06:00:00,1011.6,1015.3,,17.1,16.5,18.7,96,1.5,315.0,0.3,0.08,,,,,
2008-09-09 07:00:00,1011.9,1015.5,,20.0,17.8,20.3,87,0.7,315.0,1.0,0.63,,,,,
2008-09-09 08:00:00,1012.2,1015.8,,22.1,14.5,16.5,62,0.7,247.5,1.0,1.35,,,,,
2008-09-09 09:00:00,1012.4,1016.0,,23.6,13.8,15.7,54,1.0,180.0,1.0,2.02,,,,0.0,25.0
2008-09-09 10:00:00,1012.5,1016.1,,24.8,14.3,16.3,52,1.8,0.0,1.0,2.57,,,,,
2008-09-09 11:00:00,1012.3,1015.9,,26.1,14.3,16.2,48,1.3,22.5,1.0,2.94,,,,,
2008-09-09 12:00:00,1011.8,1015.3,,26.9,12.2,14.2,40,1.8,0.0,1.0,3.08,,,,,
2008-09-09 13:00:00,1011.8,1015.3,,28.4,13.9,15.9,41,1.3,22.5,1.0,3.0,,,,,
2008-09-09 14:00:00,1011.5,1015.0,,28.4,13.1,15.1,39,0.8,247.5,1.0,2.64,,,,,
2008-09-09 15:00:00,1011.8,1015.3,,26.7,15.1,17.2,49,4.0,90.0,1.0,2.15,,,,0.0,30.0
2008-09-09 16:00:00,1012.3,1015.9,,25.7,14.8,16.8,51,3.9,112.5,1.0,1.5,,,,,
2008-09-09 17:00:00,1012.9,1016.5,,24.5,15.4,17.5,57,3.1,112.5,1.0,0.78,,,,,
2008-09-09 18:00:00,1013.3,1016.9,,23.2,15.5,17.6,62,2.7,90.0,0.5,0.15,,,,,
2008-09-09 19:00:00,1014.0,1017.6,,22.4,16.7,19.0,70,2.4,67.5,,0.0,,,,,
2008-09-09 20:00:00,1014.8,1018.4,,21.7,16.9,19.2,74,2.1,67.5,,,,,,,
2008-09-09 21:00:00,1015.3,1018.9,,20.2,16.7,18.9,80,1.8,45.0,,,,,,,
2008-09-09 22:00:00,1015.5,1019.1,,20.3,16.9,19.3,81,2.1,45.0,,,,,,,
2008-09-09 23:00:00,1015.7,1019.4,,18.2,16.7,19.0,91,0.8,337.5,,,,,,,
2008-09-10 00:00:00,1015.7,1019.4,,18.0,16.7,19.0,92,1.8,0.0,,,,,,,
