,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2017-04-28 01:00:00,1004.3,1007.6,,10.0,8.1,10.8,88,1.0,135.0,,,,,,,20.0
2017-04-28 02:00:00,1004.2,1007.5,,10.4,8.3,11.0,87,0.5,112.5,,,,,,,20.0
2017-04-28 03:00:00,1004.2,1007.5,,10.4,8.8,11.4,90,0.9,45.0,,,,,,,20.0
2017-04-28 04:00:00,1003.9,1007.2,,10.2,9.0,11.4,92,0.9,90.0,,,,,,,20.0
2017-04-28 05:00:00,1004.1,1007.4,,8.9,8.3,10.9,96,1.8,112.5,0.0,0.0,,,,,13.1
2017-04-28 06:00:00,1004.6,1007.9,,11.0,8.9,11.4,87,1.2,22.5,0.0,0.15,,,,,13.1
2017-04-28 07:00:00,1004.9,1008.2,,12.3,8.6,11.2,78,1.4,90.0,0.2,0.52,,,,,12.8
2017-04-28 08:00:00,1005.0,1008.3,0.0,14.1,9.1,11.6,72,1.5,337.5,0.3,1.07,,,,,12.8
2017-04-28 09:00:00,1004.7,1007.9,,15.3,8.5,11.1,64,1.0,337.5,0.6,1.83,,,,,18.2
2017-04-28 10:00:00,1004.7,1007.9,,17.3,9.0,11.5,58,1.7,135.0,0.5,2.13,,,,,20.0
2017-04-28 11:00:00,1004.2,1007.4,,18.2,9.8,12.1,58,1.1,0.0,0.2,1.47,,,,,20.0
2017-04-28 12:00:00,1003.5,1006.7,,18.4,8.9,11.4,54,1.6,90.0,0.5,2.36,,,,,10.4
2017-04-28 13:00:00,1003.2,1006.4,0.0,18.0,10.1,12.4,60,3.8,90.0,0.6,2.67,,,,,20.0
2017-04-28 14:00:00,1003.1,1006.3,0.0,17.2,9.4,11.8,60,5.2,112.5,0.9,2.8,,,,,20.0
2017-04-28 15:00:00,1002.8,1006.0,,17.3,10.0,12.2,62,4.5,112.5,0.9,2.49,,,,,20.0
2017-04-28 16:00:00,1002.2,1005.4,,16.7,9.6,12.0,63,3.7,112.5,0.8,1.67,,,,,20.0
2017-04-28 17:00:00,1002.5,1005.7,,16.9,10.1,12.3,64,3.5,90.0,1.0,1.11,,,,,20.0
2017-04-28 18:00:00,1002.9,1006.1,,16.3,10.4,12.6,68,1.8,67.5,0.9,0.38,,,,,20.0
2017-04-28 19:00:00,1003.9,1007.2,,14.3,10.7,12.9,79,3.5,45.0,0.0,0.02,,,,,20.0
2017-04-28 20:00:00,1004.8,1008.1,,13.7,10.0,12.2,78,4.1,45.0,,,,,,,20.0
2017-04-28 21:00:00,1005.3,1008.6,,13.0,8.5,11.1,74,3.1,45.0,,,,,,,20.0
2017-04-28 22:00:00,1005.4,1008.7,,11.9,8.2,10.9,78,2.5,45.0,,,,,,,20.0
2017-04-28 23:00:00,1005.2,1008.5,,11.3,8.9,11.4,85,1.9,45.0,,,,,,,20.0
2017-04-29 00:00:00,1004.8,1008.1,,11.0,9.6,11.9,91,2.1,45.0,,,,,,,14.3
