,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2011-03-29 01:00:00,1020.7,1024.6,,3.1,1.8,6.9,91,1.3,67.5,,,,,,,
2011-03-29 02:00:00,1020.5,1024.4,,3.0,1.4,6.7,89,1.1,67.5,,,,,,,
2011-03-29 03:00:00,1020.1,1024.0,,1.8,0.9,6.5,94,1.2,90.0,,,,,,,
2011-03-29 04:00:00,1019.9,1023.8,,0.6,0.1,6.1,96,0.8,337.5,,,,,,,
2011-03-29 05:00:00,1020.4,1024.4,,-0.3,-1.0,5.7,95,1.7,315.0,,,,,,,
2011-03-29 06:00:00,1020.9,1024.9,,-0.4,-0.7,5.8,98,1.5,292.5,0.0,0.02,,,,,
2011-03-29 07:00:00,1021.0,1024.9,,2.8,-0.1,6.1,81,1.0,315.0,1.0,0.44,,,,,
2011-03-29 08:00:00,1020.8,1024.7,,5.9,1.1,6.6,71,1.5,270.0,1.0,1.2,,,,,
2011-03-29 09:00:00,1020.9,1024.7,,8.1,1.3,6.7,62,2.2,270.0,1.0,1.95,,,,0.0,10.0
2011-03-29 10:00:00,1020.1,1023.9,,10.4,0.2,6.2,49,2.4,247.5,1.0,2.54,,,,,
2011-03-29 11:00:00,1019.0,1022.8,,12.5,-3.7,4.6,32,1.8,247.5,1.0,2.94,,,,,
2011-03-29 12:00:00,1017.9,1021.6,,14.2,-7.2,3.6,22,2.1,180.0,1.0,3.1,,,,,
2011-03-29 13:00:00,1016.7,1020.4,,15.2,-7.0,3.6,21,2.9,180.0,1.0,3.05,,,,,
2011-03-29 14:00:00,1015.7,1019.4,,15.4,-6.8,3.7,21,2.0,180.0,1.0,2.76,,,,,
2011-03-29 15:00:00,1014.9,1018.6,,15.5,-9.4,3.0,17,4.1,202.5,1.0,2.27,,,,0.0,20.0
2011-03-29 16:00:00,1014.3,1018.0,,14.8,-6.7,3.7,22,4.8,180.0,1.0,1.57,,,,,
2011-03-29 17:00:00,1014.6,1018.3,,13.9,-5.3,4.1,26,3.3,180.0,1.0,0.81,,,,,
2011-03-29 18:00:00,1015.0,1018.8,,12.3,-1.2,5.6,39,2.3,180.0,0.5,0.15,,,,,
2011-03-29 19:00:00,1015.4,1019.2,,8.8,-1.0,5.7,50,1.3,157.5,,0.0,,,,,
2011-03-29 20:00:00,1015.9,1019.7,,7.4,-0.3,6.0,58,1.7,157.5,,,,,,,
2011-03-29 21:00:00,1015.7,1019.5,,7.0,0.0,6.1,61,1.7,180.0,,,,,,,
2011-03-29 22:00:00,1016.0,1019.8,,7.9,1.3,6.7,63,2.5,45.0,,,,,,,
2011-03-29 23:00:00,1015.6,1019.5,,5.2,0.2,6.2,70,1.7,67.5,,,,,,,
2011-03-30 00:00:00,1015.6,1019.5,,5.7,-0.1,6.0,66,1.7,0.0,,,,,,,
