,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2016-04-28 01:00:00,1006.6,1009.9,0.0,13.7,11.8,13.8,88,2.6,67.5,,,,,,,10.1
2016-04-28 02:00:00,1006.0,1009.3,0.0,13.5,12.1,14.1,91,2.3,67.5,,,,,,,6.76
2016-04-28 03:00:00,1005.4,1008.7,0.0,13.1,12.2,14.2,94,3.4,67.5,,,,,,,4.53
2016-04-28 04:00:00,1004.5,1007.8,2.5,12.6,12.1,14.2,97,3.3,45.0,,,,,,,3.64
2016-04-28 05:00:00,1003.6,1006.9,0.0,12.5,12.2,14.2,98,3.2,45.0,0.0,0.0,,,,,3.42
2016-04-28 06:00:00,1002.7,1006.0,3.0,12.6,12.3,14.3,98,3.4,90.0,0.0,0.01,,,,,3.42
2016-04-28 07:00:00,1002.0,1005.3,1.0,12.5,12.2,14.2,98,3.5,67.5,0.0,0.09,,,,,3.35
2016-04-28 08:00:00,1001.8,1005.1,1.0,12.7,12.4,14.4,98,3.6,67.5,0.0,0.23,,,,,2.48
2016-04-28 09:00:00,1000.8,1004.1,3.5,12.8,12.5,14.5,98,3.3,67.5,0.0,0.28,,,,,3.99
2016-04-28 10:00:00,999.7,1003.0,1.0,13.1,12.8,14.8,98,3.8,67.5,0.0,0.48,,,,,4.28
2016-04-28 11:00:00,998.1,1001.3,3.5,13.6,13.3,15.3,98,3.6,67.5,0.0,0.61,,,,,5.47
2016-04-28 12:00:00,996.5,999.7,0.5,13.8,13.5,15.5,98,3.1,67.5,0.0,0.72,,,,,3.61
2016-04-28 13:00:00,994.6,997.8,0.5,13.7,13.4,15.4,98,3.9,45.0,0.0,0.54,,,,,3.23
2016-04-28 14:00:00,993.3,996.5,0.5,13.9,13.6,15.6,98,3.3,22.5,0.0,0.46,,,,,2.36
2016-04-28 15:00:00,991.8,995.0,0.5,15.0,14.7,16.7,98,3.5,45.0,0.0,1.02,,,,,5.71
2016-04-28 16:00:00,991.0,994.2,0.5,15.0,14.7,16.7,98,2.5,22.5,0.0,0.5,,,,,3.08
2016-04-28 17:00:00,990.7,993.9,0.0,14.9,14.6,16.6,98,1.1,292.5,0.0,0.24,,,,,19.7
2016-04-28 18:00:00,990.3,993.5,0.0,14.6,14.5,16.5,99,1.8,315.0,0.0,0.06,,,,,18.6
2016-04-28 19:00:00,990.7,993.9,0.0,13.9,13.6,15.6,98,2.2,292.5,0.0,0.0,,,,,16.4
2016-04-28 20:00:00,991.0,994.2,0.0,13.5,13.2,15.2,98,1.9,315.0,,,,,,,3.29
2016-04-28 21:00:00,991.3,994.5,0.0,13.4,13.1,15.1,98,2.5,337.5,,,,,,,14.5
2016-04-28 22:00:00,991.0,994.2,0.0,13.2,12.9,14.9,98,1.8,315.0,,,,,,,7.23
2016-04-28 23:00:00,990.9,994.1,0.5,13.2,12.9,14.9,98,1.3,292.5,,,,,,,17.4
2016-04-29 00:00:00,990.3,993.5,0.0,13.4,13.3,15.2,99,1.2,247.5,,,,,,,3.6
