,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1997-07-30 01:00:00,1003.0,1006.5,,24.2,21.6,25.8,85,2.3,45.0,,,,,,,
1997-07-30 02:00:00,1002.7,1006.2,,23.9,21.7,26.0,88,1.6,45.0,,,,,,,
1997-07-30 03:00:00,1003.0,1006.5,,23.3,21.9,26.3,92,1.4,67.5,,,,,,,
1997-07-30 04:00:00,1003.4,1006.9,,22.7,20.0,23.4,85,3.0,135.0,,,,,,,
1997-07-30 05:00:00,1003.7,1007.2,,22.9,19.6,22.8,82,1.9,90.0,,0.0,,,,,
1997-07-30 06:00:00,1004.2,1007.7,,23.0,20.0,23.4,83,4.0,135.0,,0.09,,,,,
1997-07-30 07:00:00,1004.5,1008.0,0.0,22.8,20.6,24.3,87,1.4,90.0,,0.18,,,,,
1997-07-30 08:00:00,1004.6,1008.1,,23.7,20.8,24.6,84,1.9,22.5,,0.37,,,,,
1997-07-30 09:00:00,1004.9,1008.4,0.0,23.8,20.7,24.4,83,2.9,67.5,,0.41,,,,10.0,18.0
1997-07-30 10:00:00,1004.6,1008.1,0.0,22.7,22.0,26.4,96,2.4,22.5,,0.51,,,,,
1997-07-30 11:00:00,1004.3,1007.8,1.0,22.3,22.0,26.4,98,3.7,22.5,,0.72,,,,,
1997-07-30 12:00:00,1004.1,1007.6,1.5,22.3,21.8,26.1,97,3.3,45.0,,0.69,,,,,
1997-07-30 13:00:00,1003.6,1007.1,0.0,23.4,22.8,27.8,96,3.0,45.0,,0.68,,,,,
1997-07-30 14:00:00,1003.7,1007.2,0.0,23.9,21.9,26.3,89,3.7,67.5,,0.66,,,,,
1997-07-30 15:00:00,1003.8,1007.3,0.0,24.0,21.3,25.3,85,2.2,67.5,,0.29,,,,10.0,18.0
1997-07-30 16:00:00,1004.0,1007.5,0.0,23.8,21.0,24.9,84,2.9,67.5,,0.33,,,,,
1997-07-30 17:00:00,1004.2,1007.7,0.0,23.6,21.0,24.9,85,3.4,67.5,,0.16,,,,,
1997-07-30 18:00:00,1004.8,1008.3,0.5,22.3,20.7,24.4,91,2.9,45.0,,0.08,,,,,
1997-07-30 19:00:00,1005.1,1008.6,0.0,21.7,21.1,25.0,96,3.2,45.0,,0.01,,,,,
1997-07-30 20:00:00,1005.5,1009.0,0.0,22.0,21.1,25.0,95,2.8,45.0,,0.0,,,,,
1997-07-30 21:00:00,1005.7,1009.2,0.0,22.3,21.4,25.5,95,2.1,22.5,,,,,,,
1997-07-30 22:00:00,1006.4,1009.9,2.0,22.1,21.9,26.3,99,1.8,67.5,,,,,,,
1997-07-30 23:00:00,1006.2,1009.7,0.5,22.0,22.0,26.4,100,1.5,22.5,,,,,,,
1997-07-31 00:00:00,1006.1,1009.6,0.0,22.1,22.1,26.6,100,1.8,45.0,,,,,,,
