,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2018-02-23 01:00:00,1017.7,1021.2,0.0,1.1,1.1,6.6,100,1.2,315.0,,,,,,,1.55
2018-02-23 02:00:00,1017.2,1020.7,0.0,1.3,1.2,6.6,99,1.4,22.5,,,,,,,4.49
2018-02-23 03:00:00,1017.0,1020.5,0.0,1.3,1.3,6.7,100,1.2,337.5,,,,,,,4.07
2018-02-23 04:00:00,1016.9,1020.4,0.0,1.5,1.4,6.7,99,1.1,22.5,,,,,,,5.49
2018-02-23 05:00:00,1016.9,1020.4,0.0,1.5,1.5,6.8,100,1.6,337.5,,,,,,,2.79
2018-02-23 06:00:00,1017.0,1020.5,0.0,2.0,1.6,6.8,97,2.1,22.5,,0.0,,,,,11.2
2018-02-23 07:00:00,1017.1,1020.6,0.0,1.9,0.6,6.4,91,2.7,45.0,0.0,0.02,,,,,20.0
2018-02-23 08:00:00,1017.4,1020.9,0.0,2.2,0.4,6.3,88,2.7,22.5,0.0,0.12,,,,,10.5
2018-02-23 09:00:00,1017.4,1020.8,0.0,3.4,1.0,6.5,84,2.1,337.5,0.0,0.39,,,,,20.0
2018-02-23 10:00:00,1017.1,1020.5,0.0,3.6,1.8,7.0,88,2.1,337.5,0.0,0.91,,,,,8.78
2018-02-23 11:00:00,1016.4,1019.8,0.0,4.8,1.7,6.9,80,1.9,0.0,0.1,1.0,,,,,20.0
2018-02-23 12:00:00,1015.7,1019.1,0.0,6.1,2.4,7.3,77,1.6,315.0,0.2,1.4,,,,,20.0
2018-02-23 13:00:00,1015.2,1018.6,0.0,6.6,1.7,6.9,71,1.1,0.0,0.0,0.85,,,,,20.0
2018-02-23 14:00:00,1015.0,1018.4,0.0,7.2,2.7,7.4,73,1.5,90.0,0.2,1.07,,,,,20.0
2018-02-23 15:00:00,1014.8,1018.2,,8.6,1.3,6.7,60,1.2,180.0,0.6,1.3,,,,,20.0
2018-02-23 16:00:00,1015.4,1018.8,,8.4,1.6,6.8,62,2.3,112.5,0.8,1.14,,,,,20.0
2018-02-23 17:00:00,1016.5,1019.9,,6.9,1.8,7.0,70,1.9,90.0,0.7,0.43,,,,,20.0
2018-02-23 18:00:00,1017.3,1020.7,,4.5,1.4,6.7,80,1.3,112.5,0.1,0.03,,,,,20.0
2018-02-23 19:00:00,1018.0,1021.4,,2.7,2.0,7.0,95,1.5,90.0,,,,,,,12.0
2018-02-23 20:00:00,1018.2,1021.7,,1.3,1.0,6.6,98,1.1,112.5,,,,,,,5.64
2018-02-23 21:00:00,1018.6,1022.1,,0.7,0.7,6.4,100,1.0,90.0,,,,,,,2.8
2018-02-23 22:00:00,1019.1,1022.6,,0.3,0.3,6.2,100,0.5,45.0,,,,,,,0.74
2018-02-23 23:00:00,1019.4,1022.9,,-0.5,-0.5,5.9,100,1.0,315.0,,,,,,,2.28
2018-02-24 00:00:00,1019.4,1022.9,,-0.8,-0.8,5.8,100,1.4,270.0,,,,,,,0.65
