,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2008-08-28 01:00:00,1008.7,1012.3,0.0,21.8,20.5,24.0,92,1.5,22.5,,,,,,,
2008-08-28 02:00:00,1008.4,1012.0,0.0,21.8,20.5,24.0,92,1.4,22.5,,,,,,,
2008-08-28 03:00:00,1008.1,1011.7,,21.8,20.8,24.6,94,0.9,22.5,,,,,,,
2008-08-28 04:00:00,1007.7,1011.3,0.0,22.1,21.1,25.0,94,1.6,22.5,,,,,,,
2008-08-28 05:00:00,1007.5,1011.1,0.0,22.2,21.2,25.2,94,1.8,45.0,,0.0,,,,,
2008-08-28 06:00:00,1008.0,1011.6,4.0,22.3,21.3,25.3,94,1.2,45.0,0.0,0.07,,,,,
2008-08-28 07:00:00,1008.2,1011.8,,23.0,22.0,26.4,94,1.8,45.0,0.0,0.31,,,,,
2008-08-28 08:00:00,1008.4,1012.0,0.0,24.3,22.9,28.0,92,1.5,67.5,0.0,0.72,,,,,
2008-08-28 09:00:00,1008.5,1012.0,0.0,25.2,23.3,28.5,89,1.8,112.5,0.0,1.07,,,,10.0,4.0
2008-08-28 10:00:00,1008.4,1011.9,0.0,25.3,23.4,28.7,89,1.2,112.5,0.1,0.79,,,,,
2008-08-28 11:00:00,1008.2,1011.7,0.0,26.3,23.8,29.4,86,1.8,45.0,0.0,0.97,,,,,
2008-08-28 12:00:00,1007.5,1011.0,,27.4,23.2,28.5,78,2.0,67.5,0.2,1.85,,,,,
2008-08-28 13:00:00,1007.2,1010.7,0.0,27.2,24.5,30.7,85,1.9,22.5,0.2,1.3,,,,,
2008-08-28 14:00:00,1006.7,1010.2,13.0,26.3,24.7,31.1,91,1.5,135.0,0.0,0.59,,,,,
2008-08-28 15:00:00,1005.9,1009.4,1.5,26.6,24.5,30.7,88,2.6,67.5,0.0,0.71,,,,10.0,20.0
2008-08-28 16:00:00,1005.9,1009.4,,26.3,24.2,30.1,88,2.3,67.5,0.0,0.3,,,,,
2008-08-28 17:00:00,1006.1,1009.7,15.0,24.4,23.2,28.4,93,3.1,202.5,0.0,0.05,,,,,
2008-08-28 18:00:00,1006.3,1009.9,0.5,24.4,23.0,28.1,92,1.2,225.0,0.0,0.01,,,,,
2008-08-28 19:00:00,1006.9,1010.5,17.0,23.8,22.8,27.7,94,2.9,337.5,0.0,0.0,,,,,
2008-08-28 20:00:00,1007.2,1010.8,47.5,24.1,23.1,28.2,94,1.4,270.0,,,,,,,
2008-08-28 21:00:00,1006.9,1010.4,0.0,25.3,24.3,30.3,94,2.3,135.0,,,,,,,
2008-08-28 22:00:00,1007.4,1010.9,,25.3,24.3,30.3,94,1.9,135.0,,,,,,,
2008-08-28 23:00:00,1007.1,1010.6,,25.4,24.4,30.5,94,1.9,112.5,,,,,,,
2008-08-29 00:00:00,1007.1,1010.6,,25.4,24.2,30.2,93,2.1,135.0,,,,,,,
