,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2007-12-12 01:00:00,1007.4,1011.3,,2.4,2.1,7.1,98,1.9,292.5,,,,,,,
2007-12-12 02:00:00,1007.4,1011.3,,2.3,2.0,7.1,98,1.6,247.5,,,,,,,
2007-12-12 03:00:00,1006.3,1010.2,,1.5,1.2,6.7,98,1.4,270.0,,,,,,,
2007-12-12 04:00:00,1006.4,1010.3,,1.5,1.2,6.7,98,1.9,270.0,,,,,,,
2007-12-12 05:00:00,1006.3,1010.2,,1.2,0.9,6.5,98,1.1,292.5,,,,,,,
2007-12-12 06:00:00,1006.3,1010.2,,0.8,0.5,6.3,98,2.0,270.0,,,,,,,
2007-12-12 07:00:00,1006.5,1010.4,,2.0,1.7,6.9,98,2.6,337.5,,0.0,,,,,
2007-12-12 08:00:00,1007.5,1011.4,,2.7,2.4,7.3,98,2.1,315.0,,0.18,,,,,
2007-12-12 09:00:00,1008.3,1012.1,,4.7,4.1,8.2,96,1.3,112.5,,0.51,,,,7.0,5.0
2007-12-12 10:00:00,1008.5,1012.3,,7.8,5.1,8.8,83,1.7,135.0,0.8,1.11,,,,,
2007-12-12 11:00:00,1007.8,1011.5,,12.0,5.4,9.0,64,1.4,90.0,1.0,1.64,,,,,
2007-12-12 12:00:00,1006.9,1010.6,,12.9,6.5,9.7,65,3.7,112.5,1.0,1.78,,,,,
2007-12-12 13:00:00,1006.7,1010.4,,13.7,7.2,10.2,65,3.1,112.5,1.0,1.65,,,,,
2007-12-12 14:00:00,1007.0,1010.7,,13.3,6.4,9.6,63,5.6,112.5,1.0,1.39,,,,,
2007-12-12 15:00:00,1007.9,1011.6,,12.3,5.9,9.3,65,3.9,90.0,1.0,0.91,,,,3.0,20.0
2007-12-12 16:00:00,1008.4,1012.1,,11.4,6.1,9.4,70,3.7,112.5,0.7,0.35,,,,,
2007-12-12 17:00:00,1009.2,1013.0,,10.4,6.0,9.4,74,2.3,90.0,,0.01,,,,,
2007-12-12 18:00:00,1009.8,1013.6,,10.0,6.2,9.5,77,1.7,112.5,,,,,,,
2007-12-12 19:00:00,1009.5,1013.3,,10.2,6.0,9.4,75,2.9,90.0,,,,,,,
2007-12-12 20:00:00,1009.3,1013.1,,10.3,5.3,8.9,71,3.0,90.0,,,,,,,
2007-12-12 21:00:00,1008.7,1012.5,,10.2,5.4,9.0,72,2.7,67.5,,,,,,,
2007-12-12 22:00:00,1008.9,1012.7,,10.2,5.2,8.8,71,2.6,67.5,,,,,,,
2007-12-12 23:00:00,1009.1,1012.9,,9.6,5.0,8.7,73,2.2,45.0,,,,,,,
2007-12-13 00:00:00,1008.3,1012.1,0.0,9.1,4.9,8.7,75,2.2,45.0,,,,,,,
