,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1990-11-29 01:00:00,1017.6,1021.3,1.5,13.0,12.0,14.0,94,3.8,45.0,,,,,,,
1990-11-29 02:00:00,1018.5,1022.2,1.0,13.2,12.1,14.1,93,4.2,22.5,,,,,,,
1990-11-29 03:00:00,1017.3,1021.0,2.5,12.9,11.9,13.9,94,4.6,22.5,,,,,,,
1990-11-29 04:00:00,1018.0,1021.7,1.5,13.0,11.9,13.9,93,4.3,22.5,,,,,,,
1990-11-29 05:00:00,1017.6,1021.3,1.0,12.7,11.6,13.7,93,4.6,45.0,,,,,,,
1990-11-29 06:00:00,1019.0,1022.7,1.0,12.7,11.1,13.2,90,5.1,22.5,,0.0,,,,,
1990-11-29 07:00:00,1019.3,1023.0,1.5,12.2,11.2,13.3,94,4.3,22.5,,0.01,,,,,
1990-11-29 08:00:00,1019.5,1023.2,0.5,12.2,10.9,13.0,92,4.7,45.0,,0.09,,,,,
1990-11-29 09:00:00,1019.8,1023.5,0.0,12.5,10.8,12.9,89,3.9,22.5,,0.26,,,,10.0,8.0
1990-11-29 10:00:00,1020.0,1023.7,0.5,12.8,10.5,12.7,86,4.7,22.5,,0.26,,,,,
1990-11-29 11:00:00,1019.7,1023.4,0.5,12.9,10.9,13.0,88,4.3,22.5,,0.45,,,,,
1990-11-29 12:00:00,1019.0,1022.7,0.0,13.3,10.4,12.6,83,4.6,22.5,,0.49,,,,,
1990-11-29 13:00:00,1018.7,1022.4,0.0,13.0,10.8,12.9,86,4.4,22.5,,0.34,,,,,
1990-11-29 14:00:00,1018.6,1022.3,0.0,13.1,10.9,13.0,86,4.3,22.5,,0.3,,,,,
1990-11-29 15:00:00,1018.9,1022.6,0.0,13.3,10.2,12.4,82,4.0,22.5,,0.19,,,,10.0,6.0
1990-11-29 16:00:00,1019.1,1022.8,0.0,12.5,10.6,12.8,88,4.5,22.5,,0.07,,,,,
1990-11-29 17:00:00,1019.3,1023.0,0.0,12.0,11.0,13.1,94,4.2,45.0,,0.0,,,,,
1990-11-29 18:00:00,1019.4,1023.1,0.5,12.2,11.0,13.1,92,4.5,22.5,,,,,,,
1990-11-29 19:00:00,1019.4,1023.1,0.0,12.3,11.2,13.3,93,4.1,22.5,,,,,,,
1990-11-29 20:00:00,1019.5,1023.2,0.0,12.9,11.1,13.2,89,3.6,22.5,,,,,,,
1990-11-29 21:00:00,1019.3,1023.0,0.0,12.9,11.0,13.1,88,4.3,45.0,,,,,,,
1990-11-29 22:00:00,1019.4,1023.1,0.5,13.3,11.1,13.2,87,5.1,45.0,,,,,,,
1990-11-29 23:00:00,1018.7,1022.4,0.0,12.8,11.4,13.5,91,5.1,45.0,,,,,,,
1990-11-30 00:00:00,1017.9,1021.6,0.0,13.6,11.1,13.2,85,4.5,45.0,,,,,,,
