,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2007-12-21 01:00:00,1018.3,1022.3,,-1.3,-2.9,4.9,89,1.7,292.5,,,,,,,
2007-12-21 02:00:00,1018.6,1022.6,,-1.8,-3.5,4.7,88,1.7,292.5,,,,,,,
2007-12-21 03:00:00,1017.9,1021.9,,-1.8,-3.4,4.8,89,0.8,292.5,,,,,,,
2007-12-21 04:00:00,1017.4,1021.4,,-2.2,-3.6,4.7,90,1.0,247.5,,,,,,,
2007-12-21 05:00:00,1018.0,1022.0,,-2.8,-3.8,4.6,93,2.2,270.0,,,,,,,
2007-12-21 06:00:00,1018.8,1022.8,,-2.2,-3.5,4.7,91,2.4,270.0,,,,,,,
2007-12-21 07:00:00,1019.5,1023.5,,-1.5,-2.9,4.9,90,2.3,292.5,,0.01,,,,,
2007-12-21 08:00:00,1020.5,1024.4,,1.6,-2.0,5.3,77,3.4,337.5,0.8,0.26,,,,,
2007-12-21 09:00:00,1021.4,1025.3,,3.2,-1.9,5.3,69,2.8,292.5,1.0,0.84,,,,0.0,20.0
2007-12-21 10:00:00,1021.8,1025.7,,7.0,-1.9,5.3,53,1.9,315.0,1.0,1.33,,,,,
2007-12-21 11:00:00,1020.9,1024.7,,11.1,-2.0,5.3,40,3.0,315.0,1.0,1.7,,,,,
2007-12-21 12:00:00,1020.3,1024.1,,12.0,-1.2,5.6,40,2.8,247.5,1.0,1.86,,,,,
2007-12-21 13:00:00,1020.4,1024.2,,13.0,-1.3,5.6,37,2.3,337.5,1.0,1.76,,,,,
2007-12-21 14:00:00,1020.5,1024.3,,13.1,-2.4,5.1,34,2.3,337.5,1.0,1.42,,,,,
2007-12-21 15:00:00,1020.6,1024.4,,13.3,-1.8,5.4,35,2.4,337.5,1.0,0.93,,,,3.0,30.0
2007-12-21 16:00:00,1021.0,1024.8,,11.5,-3.0,4.9,36,2.2,315.0,0.7,0.31,,,,,
2007-12-21 17:00:00,1021.7,1025.5,,8.0,-2.1,5.2,49,1.8,315.0,,0.02,,,,,
2007-12-21 18:00:00,1022.7,1026.5,,7.7,-1.5,5.5,52,2.0,0.0,,,,,,,
2007-12-21 19:00:00,1023.6,1027.4,,8.2,-2.4,5.1,47,2.3,67.5,,,,,,,
2007-12-21 20:00:00,1023.8,1027.7,,5.6,-3.2,4.8,53,1.5,45.0,,,,,,,
2007-12-21 21:00:00,1024.4,1028.3,,3.1,-3.0,4.9,64,1.3,45.0,,,,,,,
2007-12-21 22:00:00,1024.1,1028.0,,1.3,-2.8,5.0,74,0.8,22.5,,,,,,,
2007-12-21 23:00:00,1024.5,1028.5,,1.2,-2.2,5.2,78,0.8,202.5,,,,,,,
2007-12-22 00:00:00,1024.5,1028.5,,0.5,-2.4,5.1,81,1.0,90.0,,,,,,,
