,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1993-12-23 01:00:00,1000.2,1004.0,,2.6,-5.7,4.0,54,6.5,292.5,,,,,,,
1993-12-23 02:00:00,1001.1,1004.9,,1.6,-6.3,3.8,56,5.5,292.5,,,,,,,
1993-12-23 03:00:00,1001.8,1005.6,,0.5,-5.8,4.0,63,4.4,292.5,,,,,,,
1993-12-23 04:00:00,1002.6,1006.4,,-0.2,-6.4,3.8,63,4.0,270.0,,,,,,,
1993-12-23 05:00:00,1004.0,1007.8,,-0.5,-8.0,3.4,57,3.9,292.5,,,,,,,
1993-12-23 06:00:00,1005.4,1009.2,,-0.8,-7.6,3.5,60,4.5,270.0,,,,,,,
1993-12-23 07:00:00,1006.1,1009.9,,-1.1,-7.3,3.5,63,4.5,270.0,0.1,0.01,,,,,
1993-12-23 08:00:00,1006.6,1010.4,,0.5,-7.1,3.6,57,7.1,270.0,1.0,0.33,,,,,
1993-12-23 09:00:00,1007.2,1011.0,,2.8,-8.6,3.2,43,6.7,292.5,1.0,0.92,,,,0.0,50.0
1993-12-23 10:00:00,1007.4,1011.2,,4.5,-9.1,3.1,36,8.4,292.5,1.0,1.46,,,,,
1993-12-23 11:00:00,1007.3,1011.1,,5.6,-9.0,3.1,34,6.4,270.0,1.0,1.8,,,,,
1993-12-23 12:00:00,1006.6,1010.3,,6.4,-9.9,2.9,30,8.0,292.5,1.0,1.93,,,,,
1993-12-23 13:00:00,1006.8,1010.5,,7.3,-9.3,3.0,30,5.4,292.5,1.0,1.84,,,,,
1993-12-23 14:00:00,1007.2,1010.9,,7.3,-9.2,3.1,30,6.5,292.5,1.0,1.55,,,,,
1993-12-23 15:00:00,1007.1,1010.8,,6.8,-9.5,3.0,30,5.4,292.5,1.0,1.08,,,,0.0,50.0
1993-12-23 16:00:00,1007.7,1011.5,,5.8,-9.0,3.1,34,3.3,292.5,1.0,0.48,,,,,
1993-12-23 17:00:00,1008.9,1012.7,,3.5,-8.2,3.3,42,2.1,157.5,0.3,0.04,,,,,
1993-12-23 18:00:00,1009.7,1013.5,,4.0,-7.9,3.4,41,2.8,225.0,,,,,,,
1993-12-23 19:00:00,1009.8,1013.6,,2.9,-7.1,3.6,48,5.7,270.0,,,,,,,
1993-12-23 20:00:00,1009.8,1013.6,,3.8,-7.4,3.5,44,5.0,270.0,,,,,,,
1993-12-23 21:00:00,1010.1,1013.9,,3.8,-7.2,3.6,44,4.7,270.0,,,,,,,
1993-12-23 22:00:00,1010.4,1014.2,,3.6,-6.8,3.7,46,4.7,270.0,,,,,,,
1993-12-23 23:00:00,1010.9,1014.7,,2.6,-6.3,3.8,52,3.4,247.5,,,,,,,
1993-12-24 00:00:00,1011.1,1014.9,,0.4,-6.4,3.8,60,0.9,292.5,,,,,,,
