,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2010-10-23 01:00:00,1019.4,1023.2,,11.7,10.0,12.2,89,1.8,22.5,,,,,,,
2010-10-23 02:00:00,1019.6,1023.4,,11.4,9.3,11.7,87,2.0,22.5,,,,,,,
2010-10-23 03:00:00,1019.8,1023.6,,12.0,8.9,11.4,81,2.4,22.5,,,,,,,
2010-10-23 04:00:00,1020.1,1023.9,,9.2,8.8,11.3,97,1.4,315.0,,,,,,,
2010-10-23 05:00:00,1020.4,1024.2,,8.4,8.0,10.7,97,1.8,315.0,,,,,,,
2010-10-23 06:00:00,1020.7,1024.5,,7.7,7.4,10.3,98,1.2,315.0,0.0,0.0,,,,,
2010-10-23 07:00:00,1020.8,1024.6,,9.9,9.5,11.8,97,1.3,315.0,0.9,0.26,,,,,
2010-10-23 08:00:00,1021.6,1025.4,,14.2,9.4,11.8,73,1.4,0.0,1.0,0.94,,,,,
2010-10-23 09:00:00,1021.4,1025.1,,16.6,9.1,11.5,61,2.0,22.5,1.0,1.61,,,,0.0,30.0
2010-10-23 10:00:00,1021.2,1024.9,,17.6,8.7,11.3,56,2.6,45.0,1.0,2.12,,,,,
2010-10-23 11:00:00,1020.6,1024.3,,18.4,9.2,11.6,55,1.2,135.0,0.8,2.13,,,,,
2010-10-23 12:00:00,1019.8,1023.5,,18.9,9.7,12.0,55,2.1,67.5,0.8,2.19,,,,,
2010-10-23 13:00:00,1019.3,1023.0,,19.3,9.2,11.6,52,2.6,67.5,0.8,2.04,,,,,
2010-10-23 14:00:00,1019.0,1022.7,,18.6,9.1,11.6,54,1.8,45.0,0.7,1.65,,,,,
2010-10-23 15:00:00,1019.4,1023.1,,18.3,8.0,10.7,51,3.1,90.0,0.6,0.94,,,,9.0,20.0
2010-10-23 16:00:00,1019.7,1023.4,,17.3,8.5,11.1,56,2.7,90.0,0.9,0.88,,,,,
2010-10-23 17:00:00,1019.8,1023.5,,15.6,9.5,11.9,67,2.0,90.0,0.1,0.13,,,,,
2010-10-23 18:00:00,1020.5,1024.3,,12.5,10.1,12.3,85,1.5,45.0,,0.0,,,,,
2010-10-23 19:00:00,1020.6,1024.4,,12.0,9.7,12.1,86,2.0,45.0,,,,,,,
2010-10-23 20:00:00,1020.4,1024.2,,11.5,9.3,11.7,86,1.9,67.5,,,,,,,
2010-10-23 21:00:00,1020.6,1024.4,,10.8,9.4,11.8,91,1.9,67.5,,,,,,,
2010-10-23 22:00:00,1020.4,1024.2,,9.8,9.2,11.6,96,1.9,67.5,,,,,,,
2010-10-23 23:00:00,1020.0,1023.8,,10.3,9.2,11.7,93,2.1,45.0,,,,,,,
2010-10-24 00:00:00,1019.8,1023.6,,9.3,8.5,11.1,95,1.6,45.0,,,,,,,
