,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2016-01-30 01:00:00,1016.3,1019.8,1.5,1.1,0.4,6.3,95,3.2,22.5,,,,,,,
2016-01-30 02:00:00,1016.2,1019.7,2.0,1.3,0.7,6.4,96,2.7,0.0,,,,,,,
2016-01-30 03:00:00,1015.7,1019.2,0.5,1.5,0.8,6.5,95,3.2,0.0,,,,,,,
2016-01-30 04:00:00,1015.5,1019.0,0.5,1.1,0.7,6.4,97,2.6,337.5,,,,,,,
2016-01-30 05:00:00,1014.5,1018.0,0.5,1.2,0.8,6.5,97,2.1,337.5,,,,,,,
2016-01-30 06:00:00,1015.5,1019.0,0.0,1.5,1.1,6.6,97,1.4,0.0,,,,,,,
2016-01-30 07:00:00,1016.5,1020.0,0.5,0.6,0.2,6.2,97,2.3,315.0,0.0,0.0,,,,,
2016-01-30 08:00:00,1017.6,1021.1,0.5,0.9,0.5,6.3,97,2.0,315.0,0.0,0.05,,,,,
2016-01-30 09:00:00,1018.1,1021.6,0.0,1.2,0.8,6.5,97,2.0,315.0,0.0,0.15,,,,10.0,4.0
2016-01-30 10:00:00,1017.6,1021.1,0.0,1.7,1.3,6.7,97,1.0,337.5,0.0,0.35,,,,,
2016-01-30 11:00:00,1017.8,1021.3,0.0,2.2,1.6,6.9,96,1.2,270.0,0.0,0.32,,,,,
2016-01-30 12:00:00,1016.2,1019.6,,4.1,2.9,7.5,92,1.5,22.5,0.0,0.75,,,,,
2016-01-30 13:00:00,1016.2,1019.6,,4.2,1.1,6.6,80,2.7,22.5,0.0,0.78,,,,,
2016-01-30 14:00:00,1016.3,1019.7,,4.2,0.9,6.5,79,2.8,45.0,0.0,0.58,,,,,
2016-01-30 15:00:00,1016.2,1019.6,,4.5,0.8,6.5,77,2.7,67.5,0.0,0.61,,,,,
2016-01-30 16:00:00,1016.7,1020.1,,4.6,1.5,6.8,80,2.1,22.5,0.0,0.28,,,,,
2016-01-30 17:00:00,1017.6,1021.0,,4.2,1.4,6.8,82,2.1,0.0,0.0,0.06,,,,,
2016-01-30 18:00:00,1018.1,1021.5,,3.9,1.5,6.8,84,1.7,0.0,,0.0,,,,,
2016-01-30 19:00:00,1018.2,1021.6,,3.8,1.0,6.6,82,1.8,22.5,,,,,,,
2016-01-30 20:00:00,1018.7,1022.1,,4.0,0.4,6.3,77,1.9,45.0,,,,,,,
2016-01-30 21:00:00,1018.9,1022.3,,3.7,0.2,6.2,78,1.4,22.5,,,,,,,
2016-01-30 22:00:00,1018.3,1021.7,,3.1,1.8,6.9,91,0.6,292.5,,,,,,,
2016-01-30 23:00:00,1017.7,1021.1,,2.6,1.4,6.8,92,0.9,315.0,,,,,,,
2016-01-31 00:00:00,1017.7,1021.1,,2.5,1.6,6.9,94,1.5,315.0,,,,,,,
