,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2018-08-17 01:00:00,1000.7,1003.8,,24.3,21.6,25.8,85,1.5,315.0,,,-999,-999,,,20.0
2018-08-17 02:00:00,1000.9,1004.0,,24.0,21.9,26.3,88,1.3,315.0,,,-999,-999,,,20.0
2018-08-17 03:00:00,1000.9,1004.0,,24.2,21.9,26.3,87,1.5,0.0,,,-999,-999,,,20.0
2018-08-17 04:00:00,1001.3,1004.4,,23.2,21.7,25.9,91,1.0,292.5,,,-999,-999,,,20.0
2018-08-17 05:00:00,1002.1,1005.3,,21.7,21.0,24.9,96,0.9,292.5,0.0,0.0,-999,-999,,,20.0
2018-08-17 06:00:00,1002.9,1006.1,,22.2,19.8,23.0,86,1.3,315.0,0.1,0.08,-999,-999,,,20.0
2018-08-17 07:00:00,1003.6,1006.7,,24.6,14.7,16.7,54,3.0,337.5,0.9,0.88,-999,-999,,,20.0
2018-08-17 08:00:00,1004.2,1007.3,,25.4,14.2,16.2,50,2.5,337.5,1.0,1.64,-999,-999,,,20.0
2018-08-17 09:00:00,1004.6,1007.7,,26.0,13.8,15.8,47,3.1,0.0,1.0,2.33,-999,-999,,,20.0
2018-08-17 10:00:00,1004.8,1007.9,,26.8,13.9,15.9,45,2.5,0.0,1.0,2.86,-999,-999,,,20.0
2018-08-17 11:00:00,1004.8,1007.9,,27.3,14.0,16.0,44,3.7,337.5,1.0,3.1,-999,-999,,,20.0
2018-08-17 12:00:00,1004.6,1007.7,,27.6,12.8,14.8,40,2.8,337.5,0.9,2.98,-999,-999,,,20.0
2018-08-17 13:00:00,1004.3,1007.4,,28.4,11.5,13.5,35,3.2,0.0,1.0,3.32,-999,-999,,,20.0
2018-08-17 14:00:00,1004.3,1007.4,,28.6,11.7,13.7,35,3.4,0.0,1.0,3.1,-999,-999,,,20.0
2018-08-17 15:00:00,1004.0,1007.1,,28.3,11.4,13.5,35,2.3,22.5,0.7,2.06,-999,-999,,,20.0
2018-08-17 16:00:00,1004.4,1007.5,,27.5,13.5,15.4,42,3.4,0.0,0.9,1.72,-999,-999,,,20.0
2018-08-17 17:00:00,1004.8,1007.9,,26.6,11.9,13.9,40,2.9,22.5,1.0,1.18,-999,-999,,,20.0
2018-08-17 18:00:00,1005.4,1008.5,,25.2,11.0,13.1,41,2.7,22.5,0.8,0.42,-999,-999,,,20.0
2018-08-17 19:00:00,1006.3,1009.4,,23.3,11.4,13.4,47,2.6,22.5,0.2,0.03,-999,-999,,,20.0
2018-08-17 20:00:00,1007.4,1010.6,,21.5,11.5,13.6,53,2.2,22.5,,,-999,-999,,,20.0
2018-08-17 21:00:00,1008.3,1011.5,,20.6,11.5,13.6,56,1.1,67.5,,,-999,-999,,,20.0
2018-08-17 22:00:00,1009.0,1012.2,,20.9,11.8,13.8,56,2.2,67.5,,,-999,-999,,,20.0
2018-08-17 23:00:00,1009.1,1012.3,,19.4,12.4,14.4,64,1.9,45.0,,,-999,-999,,,20.0
2018-08-18 00:00:00,1009.1,1012.3,,18.6,12.4,14.4,67,1.8,67.5,,,-999,-999,,,20.0
