,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2017-03-31 01:00:00,1013.0,1016.4,,6.0,4.8,8.6,92,1.9,247.5,,,,,,,4.41
2017-03-31 02:00:00,1012.7,1016.1,,5.5,4.3,8.3,92,1.7,270.0,,,,,,,3.23
2017-03-31 03:00:00,1012.5,1015.9,,5.4,3.7,8.0,89,2.1,0.0,,,,,,,5.04
2017-03-31 04:00:00,1012.6,1016.0,,6.3,2.4,7.3,76,2.6,0.0,,,,,,,10.3
2017-03-31 05:00:00,1013.1,1016.5,,4.3,1.5,6.8,82,1.2,45.0,,0.0,,,,,11.2
2017-03-31 06:00:00,1013.9,1017.3,,4.3,1.7,6.9,83,2.1,0.0,0.0,0.05,,,,,12.1
2017-03-31 07:00:00,1014.6,1018.0,,8.4,2.2,7.2,65,0.6,247.5,0.2,0.36,,,,,17.1
2017-03-31 08:00:00,1014.1,1017.4,,10.2,-2.5,5.1,41,1.7,45.0,0.8,1.0,,,,,20.0
2017-03-31 09:00:00,1014.5,1017.8,,11.4,-3.1,4.9,36,1.9,22.5,0.5,1.39,,,,,20.0
2017-03-31 10:00:00,1014.8,1018.1,,11.4,-3.1,4.9,36,0.9,112.5,0.0,0.68,,,,,20.0
2017-03-31 11:00:00,1014.0,1017.3,,11.6,-4.1,4.5,33,1.0,90.0,0.0,0.73,,,,,20.0
2017-03-31 12:00:00,1013.6,1016.9,,11.6,-3.7,4.6,34,2.2,90.0,0.0,0.7,,,,,20.0
2017-03-31 13:00:00,1013.7,1017.0,,10.8,-1.9,5.3,41,2.8,90.0,0.0,0.56,,,,,20.0
2017-03-31 14:00:00,1013.5,1016.8,,9.8,-1.3,5.6,46,4.4,90.0,0.0,0.52,,,,,20.0
2017-03-31 15:00:00,1014.1,1017.4,,9.5,-2.1,5.2,44,3.4,112.5,0.0,0.41,,,,,20.0
2017-03-31 16:00:00,1014.4,1017.7,0.0,9.5,-1.5,5.5,46,1.9,112.5,0.0,0.19,,,,,20.0
2017-03-31 17:00:00,1014.4,1017.8,0.0,9.0,-1.7,5.4,47,1.7,90.0,0.0,0.09,,,,,20.0
2017-03-31 18:00:00,1014.6,1018.0,0.0,7.4,1.7,6.9,67,2.5,112.5,0.0,0.01,,,,,14.5
2017-03-31 19:00:00,1014.7,1018.1,0.0,6.4,3.0,7.6,79,2.0,90.0,,0.0,,,,,13.1
2017-03-31 20:00:00,1015.1,1018.5,0.0,5.4,4.7,8.5,95,0.1,,,,,,,,10.7
2017-03-31 21:00:00,1015.0,1018.4,0.5,5.3,5.0,8.7,98,1.2,0.0,,,,,,,6.99
2017-03-31 22:00:00,1014.2,1017.6,0.5,5.4,4.7,8.5,95,1.8,337.5,,,,,,,7.16
2017-03-31 23:00:00,1013.8,1017.2,0.0,5.3,4.6,8.5,95,2.0,22.5,,,,,,,7.48
2017-04-01 00:00:00,1013.6,1017.0,0.5,5.1,4.5,8.4,96,1.3,0.0,,,,,,,6.5
