,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2015-02-09 01:00:00,1002.8,1006.2,,1.5,1.1,6.6,97,1.9,292.5,,,,,,,
2015-02-09 02:00:00,1003.8,1007.2,,1.5,0.9,6.5,96,0.8,270.0,,,,,,,
2015-02-09 03:00:00,1004.2,1007.6,,0.9,0.3,6.3,96,1.0,247.5,,,,,,,
2015-02-09 04:00:00,1005.2,1008.6,,0.3,-0.2,6.0,96,1.3,270.0,,,,,,,
2015-02-09 05:00:00,1006.4,1009.8,,-0.4,-2.0,5.3,89,2.2,315.0,,,,,,,
2015-02-09 06:00:00,1007.5,1010.9,,0.2,-5.6,4.0,65,2.4,315.0,,,,,,,
2015-02-09 07:00:00,1008.5,1011.9,,0.1,-7.9,3.4,55,2.3,337.5,0.0,0.03,,,,,
2015-02-09 08:00:00,1009.2,1012.6,,0.9,-9.7,2.9,45,2.3,337.5,0.6,0.41,,,,,
2015-02-09 09:00:00,1009.5,1012.9,,1.4,-11.7,2.5,37,4.9,315.0,0.5,0.76,,,,7.0,30.0
2015-02-09 10:00:00,1009.4,1012.8,,2.6,-12.4,2.4,32,4.1,315.0,0.5,1.34,,,,,
2015-02-09 11:00:00,1008.7,1012.1,,3.4,-14.3,2.0,26,3.8,315.0,0.5,1.51,,,,,
2015-02-09 12:00:00,1007.7,1011.1,,4.2,-14.6,2.0,24,5.1,315.0,0.0,1.32,,,,,
2015-02-09 13:00:00,1006.6,1010.0,,4.5,-14.3,2.0,24,2.7,270.0,0.3,1.38,,,,,
2015-02-09 14:00:00,1006.0,1009.4,,5.4,-14.6,2.0,22,3.4,270.0,0.6,1.49,,,,,
2015-02-09 15:00:00,1006.0,1009.4,,4.6,-15.3,1.9,22,2.8,247.5,0.9,1.32,,,,,
2015-02-09 16:00:00,1006.0,1009.4,,4.6,-11.9,2.5,29,3.9,180.0,0.8,0.84,,,,,
2015-02-09 17:00:00,1006.3,1009.7,,3.4,-8.9,3.1,40,3.6,202.5,0.8,0.32,,,,,
2015-02-09 18:00:00,1006.3,1009.7,,1.0,-7.3,3.5,54,1.7,180.0,0.0,0.01,,,,,
2015-02-09 19:00:00,1006.4,1009.8,,-0.3,-6.3,3.8,64,2.0,180.0,,,,,,,
2015-02-09 20:00:00,1006.8,1010.2,,-0.3,-6.1,3.9,65,2.1,180.0,,,,,,,
2015-02-09 21:00:00,1006.9,1010.4,,-0.5,-4.4,4.4,75,1.9,180.0,,,,,,,
2015-02-09 22:00:00,1007.4,1010.9,,-1.9,-4.5,4.4,82,1.3,247.5,,,,,,,
2015-02-09 23:00:00,1007.3,1010.8,,-2.3,-4.5,4.4,85,1.8,270.0,,,,,,,
2015-02-10 00:00:00,1007.5,1011.0,,-4.1,-6.1,3.9,86,0.4,247.5,,,,,,,
