,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2009-08-21 01:00:00,1004.7,1008.3,,23.2,21.3,25.3,89,2.4,135.0,,,,,,,
2009-08-21 02:00:00,1004.7,1008.3,,23.1,21.9,26.3,93,1.1,112.5,,,,,,,
2009-08-21 03:00:00,1004.4,1008.0,,23.7,21.8,26.1,89,1.4,135.0,,,,,,,
2009-08-21 04:00:00,1004.2,1007.7,,24.0,22.1,26.6,89,2.0,157.5,,,,,,,
2009-08-21 05:00:00,1004.2,1007.8,,23.8,22.1,26.5,90,1.7,157.5,,0.0,,,,,
2009-08-21 06:00:00,1003.7,1007.2,,24.1,22.2,26.7,89,2.3,157.5,0.0,0.06,,,,,
2009-08-21 07:00:00,1003.5,1007.0,,25.3,22.8,27.7,86,2.2,180.0,0.1,0.4,,,,,
2009-08-21 08:00:00,1003.7,1007.2,,26.6,22.7,27.5,79,1.7,202.5,0.0,0.84,,,,,
2009-08-21 09:00:00,1003.3,1006.8,,27.3,22.7,27.6,76,2.7,202.5,0.0,0.84,,,,10.0,10.0
2009-08-21 10:00:00,1002.8,1006.3,,28.1,22.1,26.6,70,2.9,202.5,0.0,,,,,,
2009-08-21 11:00:00,1002.4,1005.9,,28.1,23.0,28.1,74,2.1,180.0,0.0,1.14,,,,,
2009-08-21 12:00:00,1001.5,1005.0,,28.3,22.8,27.7,72,0.7,225.0,0.0,0.84,,,,,
2009-08-21 13:00:00,1001.0,1004.5,,28.6,23.5,29.0,74,1.1,337.5,0.0,1.0,,,,,
2009-08-21 14:00:00,1000.2,1003.7,,30.4,23.6,29.1,67,2.7,180.0,0.1,1.52,,,,,
2009-08-21 15:00:00,1000.2,1003.7,,29.2,22.7,27.6,68,4.2,180.0,0.1,1.05,,,,10.0,10.0
2009-08-21 16:00:00,1000.0,1003.5,,29.0,23.2,28.5,71,2.2,180.0,0.0,0.42,,,,,
2009-08-21 17:00:00,999.7,1003.2,0.0,28.6,23.1,28.2,72,2.9,180.0,0.0,0.4,,,,,
2009-08-21 18:00:00,999.7,1003.2,,28.1,23.3,28.5,75,2.0,202.5,0.0,0.1,,,,,
2009-08-21 19:00:00,999.9,1003.4,,25.7,23.6,29.1,88,0.7,157.5,0.0,0.0,,,,,
2009-08-21 20:00:00,1000.2,1003.7,,25.0,23.6,29.2,92,0.7,157.5,,,,,,,
2009-08-21 21:00:00,1000.3,1003.8,,25.2,23.8,29.5,92,1.0,157.5,,,,,,,
2009-08-21 22:00:00,999.8,1003.3,,24.9,23.7,29.3,93,0.6,135.0,,,,,,,
2009-08-21 23:00:00,1000.0,1003.5,,24.6,23.6,29.1,94,0.7,112.5,,,,,,,
2009-08-22 00:00:00,999.5,1003.0,0.0,24.4,23.6,29.0,95,0.7,90.0,,,,,,,
