,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1995-05-09 01:00:00,1011.3,1015.0,,13.6,12.8,14.8,95,1.1,90.0,,,,,,,
1995-05-09 02:00:00,1011.0,1014.7,,13.9,13.0,15.0,94,1.2,67.5,,,,,,,
1995-05-09 03:00:00,1011.1,1014.8,,13.3,12.6,14.6,96,1.8,45.0,,,,,,,
1995-05-09 04:00:00,1010.9,1014.6,,13.8,12.7,14.7,93,1.9,90.0,,,,,,,
1995-05-09 05:00:00,1011.3,1015.0,,12.0,11.5,13.6,97,0.2,,,0.0,,,,,
1995-05-09 06:00:00,1012.3,1016.0,,13.8,13.1,15.1,96,0.8,225.0,,0.13,,,,,
1995-05-09 07:00:00,1012.8,1016.4,,15.0,13.5,15.5,91,0.0,,,0.31,,,,,
1995-05-09 08:00:00,1013.0,1016.6,,15.9,13.4,15.4,85,0.7,247.5,,0.54,,,,,
1995-05-09 09:00:00,1012.8,1016.4,,16.6,13.6,15.6,82,0.8,202.5,,0.9,,,,10.0,4.0
1995-05-09 10:00:00,1012.7,1016.3,,18.0,14.3,16.3,79,0.6,0.0,,1.45,,,,,
1995-05-09 11:00:00,1012.1,1015.7,,20.9,15.4,17.5,71,1.9,180.0,0.8,2.91,,,,,
1995-05-09 12:00:00,1011.3,1014.8,,21.9,14.9,16.9,64,2.4,202.5,0.9,2.97,,,,,
1995-05-09 13:00:00,1011.0,1014.5,,23.6,12.1,14.1,48,3.6,180.0,0.9,2.89,,,,,
1995-05-09 14:00:00,1010.7,1014.2,,24.0,11.9,13.9,47,3.7,180.0,1.0,2.81,,,,,
1995-05-09 15:00:00,1010.1,1013.6,,24.3,12.0,14.0,46,3.4,180.0,1.0,2.23,,,,2.0,12.0
1995-05-09 16:00:00,1010.5,1014.0,,24.0,11.9,13.9,47,2.8,202.5,1.0,1.52,,,,,
1995-05-09 17:00:00,1010.9,1014.4,,22.4,16.3,18.5,68,1.4,135.0,1.0,0.85,,,,,
1995-05-09 18:00:00,1011.3,1014.9,,20.4,15.2,17.3,72,0.9,180.0,0.1,0.33,,,,,
1995-05-09 19:00:00,1011.9,1015.5,,17.8,14.0,16.0,78,1.4,135.0,,0.04,,,,,
1995-05-09 20:00:00,1012.8,1016.4,,17.0,14.1,16.1,83,1.8,45.0,,0.0,,,,,
1995-05-09 21:00:00,1013.2,1016.8,,17.9,16.0,18.2,89,1.7,67.5,,,,,,,
1995-05-09 22:00:00,1013.3,1016.9,,17.4,15.6,17.7,89,2.5,67.5,,,,,,,
1995-05-09 23:00:00,1013.5,1017.1,,16.8,15.4,17.5,91,2.4,67.5,,,,,,,
1995-05-10 00:00:00,1013.4,1017.0,,16.3,15.2,17.3,93,2.2,67.5,,,,,,,
