,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2004-01-13 01:00:00,1008.0,1011.8,,3.5,1.4,6.8,86,2.2,337.5,,,,,,,
2004-01-13 02:00:00,1007.0,1010.8,,3.4,1.3,6.7,86,0.7,247.5,,,,,,,
2004-01-13 03:00:00,1005.8,1009.6,,3.2,1.4,6.8,88,1.5,292.5,,,,,,,
2004-01-13 04:00:00,1004.9,1008.7,,3.0,0.7,6.4,85,1.0,270.0,,,,,,,
2004-01-13 05:00:00,1003.4,1007.2,,2.8,0.4,6.3,84,1.4,315.0,,,,,,,
2004-01-13 06:00:00,1002.1,1005.9,0.0,2.1,0.3,6.2,88,1.0,315.0,,,,,,,
2004-01-13 07:00:00,1001.5,1005.3,0.0,1.8,0.5,6.3,91,2.5,315.0,,0.0,,,,,
2004-01-13 08:00:00,1000.8,1004.6,0.0,1.9,0.9,6.5,93,1.7,292.5,,0.01,,,,,
2004-01-13 09:00:00,998.5,1002.3,0.0,2.4,1.5,6.8,94,1.1,135.0,,0.11,,,,10.0,2.0
2004-01-13 10:00:00,997.5,1001.3,0.0,2.8,1.9,7.0,94,0.8,225.0,,0.26,,,,,
2004-01-13 11:00:00,996.3,1000.1,,3.2,2.2,7.2,93,2.3,270.0,,0.3,,,,,
2004-01-13 12:00:00,994.5,998.2,,4.2,2.7,7.4,90,2.1,247.5,,0.4,,,,,
2004-01-13 13:00:00,992.4,996.1,,5.7,2.7,7.4,81,1.2,202.5,0.2,1.08,,,,,
2004-01-13 14:00:00,991.3,995.0,,8.1,3.4,7.8,72,4.0,202.5,0.7,1.24,,,,,
2004-01-13 15:00:00,990.6,994.3,,8.4,3.0,7.6,69,1.8,225.0,1.0,1.02,,,,3.0,4.0
2004-01-13 16:00:00,991.0,994.7,,7.4,2.5,7.3,71,2.4,315.0,0.5,0.38,,,,,
2004-01-13 17:00:00,991.8,995.5,0.0,7.5,-5.2,4.2,40,6.3,270.0,,0.01,,,,,
2004-01-13 18:00:00,993.1,996.8,,6.0,-7.6,3.5,37,5.5,270.0,,0.0,,,,,
2004-01-13 19:00:00,994.7,998.4,,5.3,-7.2,3.6,40,6.9,270.0,,,,,,,
2004-01-13 20:00:00,995.1,998.8,,4.6,-5.7,4.0,47,4.9,270.0,,,,,,,
2004-01-13 21:00:00,996.0,999.7,,4.8,-6.4,3.8,44,7.2,270.0,,,,,,,
2004-01-13 22:00:00,997.3,1001.0,,4.4,-7.1,3.6,43,6.4,270.0,,,,,,,
2004-01-13 23:00:00,998.9,1002.7,,3.8,-7.3,3.5,44,6.2,270.0,,,,,,,
2004-01-14 00:00:00,999.5,1003.3,,3.5,-7.6,3.5,44,4.7,270.0,,,,,,,
