,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1993-03-06 01:00:00,1016.5,1020.3,,2.6,2.0,7.1,96,1.8,247.5,,,,,,,
1993-03-06 02:00:00,1016.1,1019.9,,2.0,1.5,6.8,97,1.4,270.0,,,,,,,
1993-03-06 03:00:00,1016.0,1019.8,,1.8,1.4,6.8,97,1.4,315.0,,,,,,,
1993-03-06 04:00:00,1015.9,1019.8,,0.9,0.7,6.4,98,1.1,45.0,,,,,,,
1993-03-06 05:00:00,1015.7,1019.6,,0.4,-0.1,6.1,96,0.0,,,,,,,,
1993-03-06 06:00:00,1016.5,1020.4,,-0.6,-1.1,5.6,96,1.8,247.5,,0.0,,,,,
1993-03-06 07:00:00,1017.1,1021.0,,0.2,-0.1,6.1,98,1.4,315.0,0.1,0.13,,,,,
1993-03-06 08:00:00,1017.5,1021.3,,4.6,3.4,7.8,92,0.6,315.0,1.0,0.69,,,,,
1993-03-06 09:00:00,1017.3,1021.1,,8.7,5.0,8.7,78,0.7,270.0,1.0,1.38,,,,1.0,5.0
1993-03-06 10:00:00,1017.2,1020.9,,11.7,5.1,8.8,64,1.0,90.0,1.0,1.98,,,,,
1993-03-06 11:00:00,1016.9,1020.6,,14.0,4.6,8.5,53,1.6,292.5,1.0,2.29,,,,,
1993-03-06 12:00:00,1016.1,1019.7,,15.8,0.1,6.2,34,2.0,135.0,1.0,2.52,,,,,
1993-03-06 13:00:00,1015.0,1018.6,,17.0,0.8,6.5,33,2.6,135.0,1.0,2.59,,,,,
1993-03-06 14:00:00,1014.7,1018.3,,16.9,-0.7,5.8,30,3.4,112.5,1.0,2.23,,,,,
1993-03-06 15:00:00,1014.6,1018.3,,15.1,-0.4,5.9,35,5.7,90.0,1.0,1.66,,,,9.0,10.0
1993-03-06 16:00:00,1014.7,1018.4,,14.2,-0.7,5.8,36,4.0,112.5,,0.58,,,,,
1993-03-06 17:00:00,1015.2,1018.9,,12.6,2.3,7.2,49,3.3,90.0,,0.33,,,,,
1993-03-06 18:00:00,1015.7,1019.4,,11.1,4.5,8.4,64,2.4,90.0,,0.05,,,,,
1993-03-06 19:00:00,1015.1,1018.8,,10.9,4.7,8.5,66,2.5,67.5,,0.0,,,,,
1993-03-06 20:00:00,1015.1,1018.8,,10.0,5.0,8.7,71,2.4,45.0,,,,,,,
1993-03-06 21:00:00,1015.4,1019.1,,10.0,5.2,8.8,72,2.5,67.5,,,,,,,
1993-03-06 22:00:00,1015.0,1018.7,,9.9,4.7,8.5,70,2.6,67.5,,,,,,,
1993-03-06 23:00:00,1014.1,1017.8,,9.5,4.2,8.2,69,2.4,67.5,,,,,,,
1993-03-07 00:00:00,1013.6,1017.3,,9.6,4.4,8.4,70,3.0,67.5,,,,,,,
