,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1998-05-12 01:00:00,1017.8,1021.5,0.5,11.7,11.7,13.7,100,2.6,337.5,,,,,,,
1998-05-12 02:00:00,1017.0,1020.7,0.5,11.8,11.8,13.8,100,1.0,0.0,,,,,,,
1998-05-12 03:00:00,1016.2,1019.9,0.5,11.9,11.9,13.9,100,1.5,0.0,,,,,,,
1998-05-12 04:00:00,1015.6,1019.3,2.0,12.1,12.1,14.1,100,1.5,315.0,,,,,,,
1998-05-12 05:00:00,1015.2,1018.9,2.0,12.4,12.4,14.4,100,1.5,315.0,,0.0,,,,,
1998-05-12 06:00:00,1014.6,1018.3,2.0,12.5,12.5,14.5,100,1.9,315.0,,0.03,,,,,
1998-05-12 07:00:00,1013.5,1017.2,3.5,12.9,12.9,14.9,100,2.0,337.5,,0.11,,,,,
1998-05-12 08:00:00,1012.9,1016.6,3.0,13.2,13.2,15.2,100,2.8,337.5,,0.18,,,,,
1998-05-12 09:00:00,1012.2,1015.9,0.5,13.8,13.8,15.8,100,2.5,292.5,,0.27,,,,10.0,2.5
1998-05-12 10:00:00,1011.8,1015.5,0.5,14.5,14.5,16.5,100,2.6,292.5,,0.47,,,,,
1998-05-12 11:00:00,1011.5,1015.1,0.0,15.2,15.2,17.3,100,2.1,315.0,,0.45,,,,,
1998-05-12 12:00:00,1011.1,1014.7,0.0,14.8,14.8,16.8,100,3.4,270.0,,0.47,,,,,
1998-05-12 13:00:00,1010.6,1014.2,,15.1,15.1,17.2,100,2.5,247.5,,0.57,,,,,
1998-05-12 14:00:00,1009.7,1013.3,0.0,16.2,15.6,17.7,96,1.9,247.5,,0.82,,,,,
1998-05-12 15:00:00,1009.1,1012.7,,16.6,15.6,17.7,94,1.6,270.0,,0.68,,,,10.0,5.0
1998-05-12 16:00:00,1008.8,1012.4,,17.2,16.1,18.3,93,1.4,225.0,,0.39,,,,,
1998-05-12 17:00:00,1008.2,1011.8,0.0,17.0,16.2,18.4,95,0.8,157.5,,0.14,,,,,
1998-05-12 18:00:00,1007.5,1011.1,0.0,16.6,16.6,18.9,100,0.9,157.5,,0.04,,,,,
1998-05-12 19:00:00,1007.2,1010.8,0.0,16.3,16.3,18.5,100,1.2,135.0,,0.01,,,,,
1998-05-12 20:00:00,1006.7,1010.3,0.0,16.5,16.5,18.8,100,0.9,22.5,,0.0,,,,,
1998-05-12 21:00:00,1005.9,1009.5,0.0,16.6,16.6,18.9,100,1.6,22.5,,,,,,,
1998-05-12 22:00:00,1005.2,1008.8,0.0,16.8,16.8,19.1,100,0.5,270.0,,,,,,,
1998-05-12 23:00:00,1004.2,1007.8,0.0,16.6,16.6,18.9,100,0.6,292.5,,,,,,,
1998-05-13 00:00:00,1003.2,1006.8,0.0,17.1,17.1,19.5,100,1.1,247.5,,,,,,,
