,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1999-01-17 01:00:00,1016.2,1020.0,,2.7,-4.3,4.4,60,3.9,337.5,,,,,,,
1999-01-17 02:00:00,1017.5,1021.4,,0.8,-5.0,4.2,65,2.3,292.5,,,,,,,
1999-01-17 03:00:00,1018.4,1022.3,,-2.1,-5.4,4.1,78,0.6,45.0,,,,,,,
1999-01-17 04:00:00,1018.2,1022.0,,2.8,-9.8,2.9,39,7.8,292.5,,,,,,,
1999-01-17 05:00:00,1019.9,1023.8,,0.9,-9.7,2.9,45,3.0,315.0,,,,,,,
1999-01-17 06:00:00,1020.9,1024.8,,0.4,-8.8,3.2,50,3.1,315.0,,,,,,,
1999-01-17 07:00:00,1022.3,1026.2,,-1.6,-8.6,3.2,59,2.2,337.5,,0.0,,,,,
1999-01-17 08:00:00,1023.5,1027.4,,1.2,-8.1,3.3,50,2.2,112.5,1.0,0.3,,,,,
1999-01-17 09:00:00,1024.3,1028.1,,4.0,-8.1,3.3,41,1.4,22.5,1.0,0.93,,,,0.0,40.0
1999-01-17 10:00:00,1024.8,1028.6,,4.7,-9.4,3.0,35,1.4,247.5,1.0,1.49,,,,,
1999-01-17 11:00:00,1024.9,1028.7,,5.2,-9.7,2.9,33,2.0,337.5,1.0,1.87,,,,,
1999-01-17 12:00:00,1024.2,1028.0,,7.4,-9.5,3.0,29,1.8,292.5,1.0,2.07,,,,,
1999-01-17 13:00:00,1023.6,1027.4,,7.2,-9.6,3.0,29,2.0,337.5,1.0,1.99,,,,,
1999-01-17 14:00:00,1023.1,1026.9,,7.6,-10.2,2.8,27,3.0,337.5,1.0,1.73,,,,,
1999-01-17 15:00:00,1023.2,1027.0,,7.8,-10.0,2.9,27,2.3,0.0,1.0,1.28,,,,0.0,35.0
1999-01-17 16:00:00,1024.0,1027.8,,7.5,-10.3,2.8,27,0.7,315.0,1.0,0.67,,,,,
1999-01-17 17:00:00,1024.7,1028.6,,3.7,-8.6,3.2,40,1.5,22.5,0.6,0.11,,,,,
1999-01-17 18:00:00,1025.4,1029.3,,1.7,-7.9,3.4,49,2.0,157.5,,0.0,,,,,
1999-01-17 19:00:00,1025.8,1029.7,,0.2,-6.9,3.7,59,2.1,135.0,,,,,,,
1999-01-17 20:00:00,1026.2,1030.1,,1.8,-7.3,3.5,51,2.5,67.5,,,,,,,
1999-01-17 21:00:00,1026.4,1030.3,,1.4,-7.1,3.6,53,1.7,90.0,,,,,,,
1999-01-17 22:00:00,1026.3,1030.2,,0.5,-7.0,3.6,57,1.9,90.0,,,,,,,
1999-01-17 23:00:00,1026.1,1030.0,,1.0,-7.3,3.5,54,1.8,90.0,,,,,,,
1999-01-18 00:00:00,1025.9,1029.8,,1.4,-6.9,3.7,54,2.0,67.5,,,,,,,
