,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1995-08-04 01:00:00,1006.4,1009.9,,24.6,23.9,29.7,96,1.1,22.5,,,,,,,
1995-08-04 02:00:00,1006.2,1009.7,,23.7,23.6,29.1,99,1.1,247.5,,,,,,,
1995-08-04 03:00:00,1006.1,1009.6,,23.5,23.5,28.9,100,1.4,247.5,,,,,,,
1995-08-04 04:00:00,1006.4,1009.9,,23.5,23.5,28.9,100,1.5,292.5,,,,,,,
1995-08-04 05:00:00,1006.5,1010.0,,23.0,23.0,28.1,100,1.0,337.5,,0.0,,,,,
1995-08-04 06:00:00,1006.9,1010.4,,23.4,23.4,28.8,100,0.6,247.5,0.1,0.14,,,,,
1995-08-04 07:00:00,1007.4,1010.9,,26.4,24.1,30.0,87,0.2,,1.0,0.8,,,,,
1995-08-04 08:00:00,1007.3,1010.7,,29.4,24.2,30.2,74,1.5,225.0,1.0,1.6,,,,,
1995-08-04 09:00:00,1007.3,1010.7,,31.0,24.1,30.0,67,1.4,247.5,1.0,2.27,,,,7.0,8.0
1995-08-04 10:00:00,1007.0,1010.4,,32.4,23.4,28.8,59,0.8,135.0,1.0,2.75,,,,,
1995-08-04 11:00:00,1006.7,1010.1,,33.7,21.9,26.3,50,1.2,315.0,1.0,2.95,,,,,
1995-08-04 12:00:00,1006.5,1009.9,,33.6,23.5,28.9,56,2.6,112.5,1.0,2.84,,,,,
1995-08-04 13:00:00,1006.3,1009.7,,34.2,24.2,30.2,56,3.4,90.0,1.0,2.87,,,,,
1995-08-04 14:00:00,1006.1,1009.5,,32.9,25.2,32.1,64,3.8,90.0,1.0,2.76,,,,,
1995-08-04 15:00:00,1005.9,1009.3,,32.7,24.4,30.6,62,4.3,90.0,1.0,2.24,,,,7.0,12.0
1995-08-04 16:00:00,1006.3,1009.7,,31.5,24.0,29.8,65,4.2,90.0,1.0,1.71,,,,,
1995-08-04 17:00:00,1006.8,1010.2,,29.5,24.0,29.8,72,4.3,90.0,1.0,1.09,,,,,
1995-08-04 18:00:00,1007.4,1010.9,,27.6,23.5,28.9,78,4.1,112.5,0.9,0.46,,,,,
1995-08-04 19:00:00,1007.9,1011.4,,26.4,23.6,29.1,85,2.8,90.0,,0.07,,,,,
1995-08-04 20:00:00,1008.1,1011.6,,25.8,23.5,28.9,87,3.1,90.0,,0.0,,,,,
1995-08-04 21:00:00,1008.6,1012.1,,25.7,23.2,28.4,86,2.8,67.5,,,,,,,
1995-08-04 22:00:00,1008.7,1012.2,,24.9,22.6,27.4,87,2.6,45.0,,,,,,,
1995-08-04 23:00:00,1008.6,1012.1,,25.1,22.7,27.6,87,2.0,45.0,,,,,,,
1995-08-05 00:00:00,1008.3,1011.8,,24.9,22.9,27.9,89,1.7,67.5,,,,,,,
