,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1992-08-19 01:00:00,1006.8,1010.3,,22.4,21.8,26.1,96,1.4,45.0,,,,,,,
1992-08-19 02:00:00,1006.3,1009.8,,22.3,21.8,26.1,97,1.5,45.0,,,,,,,
1992-08-19 03:00:00,1005.9,1009.4,,22.9,22.1,26.6,95,1.8,67.5,,,,,,,
1992-08-19 04:00:00,1005.9,1009.4,,22.9,22.2,26.8,96,1.5,67.5,,,,,,,
1992-08-19 05:00:00,1005.9,1009.4,0.0,22.6,22.0,26.4,96,1.8,45.0,,0.0,,,,,
1992-08-19 06:00:00,1005.8,1009.3,,23.1,22.5,27.2,96,2.4,67.5,0.1,0.15,,,,,
1992-08-19 07:00:00,1006.0,1009.5,,23.8,23.0,28.1,95,1.2,45.0,,0.47,,,,,
1992-08-19 08:00:00,1005.8,1009.3,0.0,24.2,22.9,27.9,92,1.7,22.5,,0.55,,,,,
1992-08-19 09:00:00,1005.8,1009.3,6.5,23.7,23.0,28.1,96,1.6,292.5,,0.27,,,,10.0,3.0
1992-08-19 10:00:00,1005.3,1008.8,0.5,25.2,23.6,29.1,91,2.3,337.5,0.2,1.17,,,,,
1992-08-19 11:00:00,1004.4,1007.8,,27.4,22.8,27.8,76,0.9,90.0,0.9,2.8,,,,,
1992-08-19 12:00:00,1003.3,1006.7,,28.2,22.1,26.6,70,3.1,90.0,0.6,2.4,,,,,
1992-08-19 13:00:00,1002.6,1006.0,,29.8,22.6,27.4,65,4.1,67.5,0.6,2.36,,,,,
1992-08-19 14:00:00,1002.1,1005.5,,29.9,21.5,25.6,61,3.5,112.5,0.6,1.99,,,,,
1992-08-19 15:00:00,1002.0,1005.4,,29.4,22.5,27.2,66,4.5,135.0,0.5,1.58,,,,6.0,30.0
1992-08-19 16:00:00,1001.9,1005.3,,29.2,20.6,24.3,60,4.0,135.0,0.8,1.22,,,,,
1992-08-19 17:00:00,1002.2,1005.6,,28.2,21.1,25.0,65,4.7,135.0,1.0,0.89,,,,,
1992-08-19 18:00:00,1002.4,1005.9,,26.8,22.0,26.4,75,3.5,135.0,0.5,0.32,,,,,
1992-08-19 19:00:00,1002.7,1006.2,,25.7,22.2,26.8,81,2.9,135.0,,0.02,,,,,
1992-08-19 20:00:00,1003.1,1006.6,,25.0,22.5,27.2,86,2.4,135.0,,,,,,,
1992-08-19 21:00:00,1003.3,1006.8,,23.6,22.5,27.2,94,1.0,157.5,,,,,,,
1992-08-19 22:00:00,1003.0,1006.5,,23.7,22.8,27.8,95,1.9,112.5,,,,,,,
1992-08-19 23:00:00,1003.2,1006.7,,23.5,22.6,27.4,95,1.1,90.0,,,,,,,
1992-08-20 00:00:00,1002.7,1006.2,,23.8,22.9,27.9,95,1.2,90.0,,,,,,,
