,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2006-08-09 01:00:00,1007.4,1011.0,,24.1,23.1,28.3,94,1.7,90.0,,,,,,,
2006-08-09 02:00:00,1006.6,1010.2,,24.3,23.1,28.3,93,1.3,90.0,,,,,,,
2006-08-09 03:00:00,1006.4,1010.0,3.0,23.9,23.2,28.4,96,1.9,45.0,,,,,,,
2006-08-09 04:00:00,1006.1,1009.7,3.0,24.1,23.6,29.1,97,1.8,112.5,,,,,,,
2006-08-09 05:00:00,1005.8,1009.4,1.0,24.0,23.5,28.9,97,2.1,45.0,,0.0,,,,,
2006-08-09 06:00:00,1006.0,1009.6,2.0,24.4,23.7,29.3,96,2.7,90.0,,0.01,,,,,
2006-08-09 07:00:00,1005.4,1009.0,4.0,24.1,23.6,29.1,97,2.5,67.5,,0.04,,,,,
2006-08-09 08:00:00,1005.0,1008.5,6.5,24.2,23.7,29.3,97,2.9,45.0,,0.08,,,,,
2006-08-09 09:00:00,1004.4,1007.9,8.0,24.3,23.8,29.5,97,3.0,67.5,,0.1,,,,10.0,3.0
2006-08-09 10:00:00,1003.7,1007.2,4.0,24.6,23.9,29.7,96,3.4,45.0,,0.32,,,,,
2006-08-09 11:00:00,1003.3,1006.8,2.5,24.2,23.5,28.9,96,3.1,67.5,,0.71,,,,,
2006-08-09 12:00:00,1002.6,1006.1,1.5,24.2,23.3,28.6,95,4.6,45.0,,0.58,,,,,
2006-08-09 13:00:00,1001.9,1005.4,0.0,24.1,23.1,28.3,94,5.4,45.0,,0.6,,,,,
2006-08-09 14:00:00,1001.5,1005.0,0.5,24.0,23.3,28.6,96,4.9,0.0,,0.52,,,,,
2006-08-09 15:00:00,1002.1,1005.6,2.0,23.7,22.8,27.8,95,4.2,0.0,,0.23,,,,10.0,8.0
2006-08-09 16:00:00,1002.3,1005.8,2.0,24.4,23.5,28.9,95,3.3,0.0,,0.5,,,,,
2006-08-09 17:00:00,1002.4,1005.9,0.0,25.0,23.2,28.4,90,2.6,0.0,,0.63,,,,,
2006-08-09 18:00:00,1002.7,1006.2,,25.6,23.1,28.3,86,2.1,337.5,0.6,0.55,,,,,
2006-08-09 19:00:00,1003.4,1006.9,,25.1,23.3,28.6,90,2.3,270.0,0.1,0.03,,,,,
2006-08-09 20:00:00,1004.3,1007.9,,23.8,23.1,28.3,96,1.9,315.0,,0.0,,,,,
2006-08-09 21:00:00,1004.7,1008.3,,23.8,23.1,28.3,96,2.2,270.0,,,,,,,
2006-08-09 22:00:00,1005.0,1008.6,,23.3,22.8,27.8,97,1.5,270.0,,,,,,,
2006-08-09 23:00:00,1005.0,1008.6,,23.9,23.4,28.8,97,1.5,270.0,,,,,,,
2006-08-10 00:00:00,1004.5,1008.1,,23.9,22.9,27.9,94,2.1,270.0,,,,,,,
