,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1994-02-19 01:00:00,1015.4,1019.3,,0.4,-4.2,4.5,71,2.1,292.5,,,,,,,
1994-02-19 02:00:00,1015.2,1019.1,,-0.5,-4.0,4.5,77,0.4,315.0,,,,,,,
1994-02-19 03:00:00,1015.0,1018.9,,-1.8,-3.9,4.6,86,1.9,292.5,,,,,,,
1994-02-19 04:00:00,1014.7,1018.6,,-2.5,-4.0,4.5,89,0.3,292.5,,,,,,,
1994-02-19 05:00:00,1014.7,1018.6,,-3.6,-4.8,4.3,91,0.9,180.0,,,,,,,
1994-02-19 06:00:00,1015.2,1019.1,,-4.2,-4.9,4.3,95,1.1,315.0,,0.0,,,,,
1994-02-19 07:00:00,1015.5,1019.4,,-3.4,-4.1,4.5,95,1.1,45.0,0.3,0.07,,,,,
1994-02-19 08:00:00,1016.2,1020.1,,0.9,-1.0,5.7,87,0.3,67.5,1.0,0.61,,,,,
1994-02-19 09:00:00,1016.7,1020.5,,6.3,-4.5,4.4,46,2.4,45.0,1.0,1.31,,,,0.0,8.0
1994-02-19 10:00:00,1016.4,1020.1,,9.2,-1.1,5.6,48,3.0,90.0,1.0,1.93,,,,,
1994-02-19 11:00:00,1016.2,1019.9,,10.5,-0.4,5.9,47,3.8,90.0,1.0,2.37,,,,,
1994-02-19 12:00:00,1015.2,1018.9,,11.9,-4.3,4.4,32,3.4,90.0,1.0,2.61,,,,,
1994-02-19 13:00:00,1014.3,1018.0,,12.8,-1.6,5.4,37,2.0,90.0,1.0,2.52,,,,,
1994-02-19 14:00:00,1013.7,1017.4,,13.8,-2.3,5.2,33,2.1,90.0,1.0,2.21,,,,,
1994-02-19 15:00:00,1013.8,1017.5,,13.5,-0.7,5.8,38,3.0,90.0,1.0,1.69,,,,0.0,15.0
1994-02-19 16:00:00,1014.0,1017.7,,13.9,-7.7,3.4,22,1.4,180.0,1.0,1.08,,,,,
1994-02-19 17:00:00,1014.2,1017.9,,11.6,0.4,6.3,46,2.6,135.0,1.0,0.4,,,,,
1994-02-19 18:00:00,1015.2,1018.9,,9.3,1.6,6.9,58,2.2,112.5,,0.02,,,,,
1994-02-19 19:00:00,1015.9,1019.7,,7.6,2.3,7.2,69,1.9,90.0,,,,,,,
1994-02-19 20:00:00,1015.8,1019.6,,5.8,2.4,7.3,79,2.1,90.0,,,,,,,
1994-02-19 21:00:00,1016.4,1020.2,,4.7,1.5,6.8,80,1.8,67.5,,,,,,,
1994-02-19 22:00:00,1016.4,1020.2,,5.7,0.7,6.4,70,2.5,67.5,,,,,,,
1994-02-19 23:00:00,1016.2,1020.0,,5.2,0.5,6.3,72,2.5,67.5,,,,,,,
1994-02-20 00:00:00,1016.2,1020.0,,4.9,1.2,6.7,77,2.8,45.0,,,,,,,
