,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2014-09-13 01:00:00,1007.9,1011.1,,18.6,14.1,16.1,75,2.5,45.0,,,-999,-999,,,
2014-09-13 02:00:00,1008.0,1011.2,,18.4,13.9,15.9,75,1.9,22.5,,,-999,-999,,,
2014-09-13 03:00:00,1007.9,1011.1,,17.4,15.6,17.7,89,0.6,337.5,,,-999,-999,,,
2014-09-13 04:00:00,1008.1,1011.3,0.0,18.0,16.3,18.6,90,1.6,292.5,,,-999,-999,,,
2014-09-13 05:00:00,1008.1,1011.3,0.0,17.3,15.7,17.8,90,1.3,315.0,,0.0,-999,-999,,,
2014-09-13 06:00:00,1008.6,1011.8,,17.5,16.0,18.2,91,2.1,315.0,0.0,0.02,-999,-999,,,
2014-09-13 07:00:00,1008.8,1012.0,,18.6,15.9,18.0,84,1.3,292.5,0.0,0.22,-999,-999,,,
2014-09-13 08:00:00,1009.1,1012.3,0.0,20.0,15.5,17.5,75,0.8,315.0,0.1,0.67,-999,-999,,,
2014-09-13 09:00:00,1009.2,1012.4,,22.3,13.9,15.9,59,1.5,292.5,0.4,1.52,-999,-999,,10.0,20.0
2014-09-13 10:00:00,1009.0,1012.2,,22.9,12.2,14.2,51,0.9,90.0,0.6,1.91,-999,-999,,,
2014-09-13 11:00:00,1008.5,1011.7,,23.4,14.7,16.7,58,0.9,337.5,0.6,1.96,-999,-999,,,
2014-09-13 12:00:00,1008.0,1011.1,,24.3,15.3,17.3,57,1.4,112.5,0.2,1.57,-999,-999,,,
2014-09-13 13:00:00,1007.4,1010.5,,25.5,16.4,18.6,57,2.1,90.0,0.5,2.0,-999,-999,,,
2014-09-13 14:00:00,1007.0,1010.1,,25.2,16.1,18.3,57,2.9,90.0,1.0,2.57,-999,-999,,,
2014-09-13 15:00:00,1006.7,1009.8,,25.4,15.7,17.8,55,3.3,90.0,1.0,1.97,-999,-999,,,
2014-09-13 16:00:00,1006.6,1009.7,,24.8,15.4,17.5,56,3.4,112.5,1.0,1.4,-999,-999,,,
2014-09-13 17:00:00,1007.4,1010.6,,23.3,15.1,17.2,60,3.4,90.0,1.0,0.67,-999,-999,,,
2014-09-13 18:00:00,1007.9,1011.1,,22.0,14.2,16.1,61,3.5,67.5,0.5,0.12,-999,-999,,,
2014-09-13 19:00:00,1008.7,1011.9,,21.0,15.3,17.4,70,2.6,67.5,,0.0,-999,-999,,,
2014-09-13 20:00:00,1008.8,1012.0,0.0,20.0,17.0,19.4,83,2.3,112.5,,,-999,-999,,,
2014-09-13 21:00:00,1009.6,1012.8,0.5,18.8,17.5,20.0,92,2.0,0.0,,,-999,-999,,,
2014-09-13 22:00:00,1009.2,1012.4,,18.5,16.7,19.0,89,2.2,45.0,,,-999,-999,,,
2014-09-13 23:00:00,1009.4,1012.6,,17.4,16.8,19.1,96,1.1,0.0,,,-999,-999,,,
2014-09-14 00:00:00,1009.1,1012.3,,17.6,17.0,19.3,96,1.8,337.5,,,-999,-999,,,
