,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2001-04-22 01:00:00,1006.2,1009.9,,9.0,4.6,8.5,74,2.3,315.0,,,,,,,
2001-04-22 02:00:00,1005.4,1009.1,0.0,9.0,4.6,8.5,74,2.7,315.0,,,,,,,
2001-04-22 03:00:00,1005.2,1008.9,,9.0,4.6,8.5,74,2.1,315.0,,,,,,,
2001-04-22 04:00:00,1005.0,1008.7,0.0,9.0,5.0,8.7,76,2.7,315.0,,,,,,,
2001-04-22 05:00:00,1004.7,1008.4,0.0,8.7,5.6,9.1,81,3.2,315.0,,0.0,,,,,
2001-04-22 06:00:00,1004.0,1007.7,0.0,8.7,5.8,9.2,82,2.0,315.0,,0.03,,,,,
2001-04-22 07:00:00,1004.2,1007.9,0.0,9.3,6.4,9.6,82,0.7,315.0,,0.12,,,,,
2001-04-22 08:00:00,1004.1,1007.8,0.0,10.6,6.4,9.6,75,2.8,337.5,,0.36,,,,,
2001-04-22 09:00:00,1003.9,1007.5,,12.7,7.4,10.3,70,1.8,22.5,,0.84,,,,10.0,25.0
2001-04-22 10:00:00,1003.6,1007.2,,15.9,3.0,7.6,42,3.7,22.5,0.6,2.18,,,,,
2001-04-22 11:00:00,1002.8,1006.4,,16.2,-0.9,5.7,31,2.0,22.5,0.6,2.61,,,,,
2001-04-22 12:00:00,1002.6,1006.2,,17.4,1.0,6.6,33,1.8,67.5,0.7,2.57,,,,,
2001-04-22 13:00:00,1002.3,1005.9,,18.4,-2.5,5.1,24,3.8,315.0,1.0,3.12,,,,,
2001-04-22 14:00:00,1001.8,1005.3,,19.9,-1.8,5.4,23,3.9,315.0,1.0,3.07,,,,,
2001-04-22 15:00:00,1002.0,1005.6,,16.3,6.2,9.5,51,3.6,67.5,0.7,2.05,,,,3.0,20.0
2001-04-22 16:00:00,1003.2,1006.8,,15.5,4.2,8.2,47,3.7,90.0,0.9,1.67,,,,,
2001-04-22 17:00:00,1004.5,1008.1,,14.4,5.0,8.7,53,2.4,157.5,0.8,0.82,,,,,
2001-04-22 18:00:00,1006.1,1009.7,,13.4,-6.2,3.9,25,4.3,337.5,0.9,0.32,,,,,
2001-04-22 19:00:00,1007.4,1011.1,,11.7,-6.2,3.9,28,4.2,315.0,,0.01,,,,,
2001-04-22 20:00:00,1009.5,1013.2,,10.4,-6.0,3.9,31,4.0,315.0,,,,,,,
2001-04-22 21:00:00,1010.1,1013.8,,8.5,-6.1,3.9,35,2.4,315.0,,,,,,,
2001-04-22 22:00:00,1010.7,1014.5,,6.6,-5.7,4.0,41,1.8,315.0,,,,,,,
2001-04-22 23:00:00,1011.8,1015.6,,4.3,-4.7,4.3,52,1.4,315.0,,,,,,,
2001-04-23 00:00:00,1012.5,1016.3,,2.8,-4.9,4.3,57,1.3,292.5,,,,,,,
