,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2019-02-17 01:00:00,1008.4,1011.8,,4.8,-9.4,3.0,35,4.8,315.0,,,,,,,17.0
2019-02-17 02:00:00,1008.4,1011.8,,4.7,-9.4,3.0,35,5.9,315.0,,,,,,,20.0
2019-02-17 03:00:00,1008.7,1012.1,,4.5,-9.6,2.9,35,5.3,315.0,,,,,,,20.0
2019-02-17 04:00:00,1009.0,1012.4,,4.1,-8.3,3.3,40,5.5,315.0,,,,,,,20.0
2019-02-17 05:00:00,1009.8,1013.2,,3.3,-8.1,3.3,43,4.3,315.0,,,,,,,20.0
2019-02-17 06:00:00,1010.5,1013.9,,1.9,-6.9,3.6,52,2.5,337.5,,0.0,,,,,20.0
2019-02-17 07:00:00,1011.4,1014.8,,1.7,-6.6,3.7,54,2.0,0.0,0.3,0.06,,,,,20.0
2019-02-17 08:00:00,1012.3,1015.7,,4.0,-6.8,3.7,45,2.7,337.5,1.0,0.59,,,,,20.0
2019-02-17 09:00:00,1012.3,1015.7,,6.4,-5.6,4.0,42,2.8,315.0,0.6,0.89,,,,,20.0
2019-02-17 10:00:00,1012.4,1015.8,,8.7,-7.9,3.4,30,4.5,315.0,0.9,1.69,,,,,20.0
2019-02-17 11:00:00,1012.2,1015.5,,9.5,-8.6,3.2,27,3.6,292.5,1.0,2.39,,,,,20.0
2019-02-17 12:00:00,1011.5,1014.8,,9.5,-9.5,3.0,25,4.4,292.5,1.0,2.57,,,,,20.0
2019-02-17 13:00:00,1011.0,1014.3,,11.3,-9.1,3.1,23,3.1,292.5,1.0,2.56,,,,,20.0
2019-02-17 14:00:00,1010.7,1014.0,,10.4,-11.6,2.5,20,2.9,337.5,1.0,2.29,,,,,20.0
2019-02-17 15:00:00,1011.0,1014.3,,11.1,-9.8,2.9,22,2.4,315.0,1.0,1.81,,,,,20.0
2019-02-17 16:00:00,1011.6,1014.9,,10.4,-11.0,2.6,21,3.7,315.0,1.0,1.17,,,,,20.0
2019-02-17 17:00:00,1012.1,1015.5,,8.7,-7.9,3.4,30,2.3,67.5,1.0,0.46,,,,,20.0
2019-02-17 18:00:00,1013.1,1016.5,,5.2,-6.0,3.9,44,1.5,247.5,0.2,0.02,,,,,20.0
2019-02-17 19:00:00,1013.7,1017.1,,5.1,-3.9,4.6,52,1.3,90.0,,,,,,,20.0
2019-02-17 20:00:00,1014.5,1017.9,,2.3,-5.1,4.2,58,1.3,315.0,,,,,,,20.0
2019-02-17 21:00:00,1015.3,1018.8,,1.0,-5.7,4.0,61,1.9,292.5,,,,,,,20.0
2019-02-17 22:00:00,1016.1,1019.6,,-0.4,-7.2,3.6,60,1.6,247.5,,,,,,,20.0
2019-02-17 23:00:00,1016.1,1019.6,,-0.8,-6.9,3.6,63,1.7,292.5,,,,,,,20.0
2019-02-18 00:00:00,1016.4,1019.9,,-1.3,-6.4,3.8,68,1.5,247.5,,,,,,,20.0
