,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2013-10-23 01:00:00,1020.1,1023.4,,15.2,12.7,14.7,85,1.9,45.0,,,-999,-999,,,
2013-10-23 02:00:00,1020.1,1023.4,,15.2,12.5,14.5,84,2.0,45.0,,,-999,-999,,,
2013-10-23 03:00:00,1019.9,1023.2,,15.0,12.9,14.8,87,2.1,0.0,,,-999,-999,,,
2013-10-23 04:00:00,1019.7,1023.0,,15.1,12.8,14.8,86,2.4,22.5,,,-999,-999,,,
2013-10-23 05:00:00,1020.2,1023.5,,15.0,12.5,14.5,85,2.4,22.5,,,-999,-999,,,
2013-10-23 06:00:00,1020.6,1023.9,,15.1,12.6,14.6,85,2.7,45.0,0.0,0.0,-999,-999,,,
2013-10-23 07:00:00,1021.0,1024.3,,15.9,12.5,14.5,80,2.5,22.5,0.3,0.25,-999,-999,,,
2013-10-23 08:00:00,1021.3,1024.6,,16.5,12.5,14.5,77,3.7,45.0,0.0,0.52,-999,-999,,,
2013-10-23 09:00:00,1021.5,1024.8,,16.9,12.5,14.4,75,3.7,45.0,0.0,0.69,-999,-999,,10.0,20.0
2013-10-23 10:00:00,1021.4,1024.7,0.0,17.0,11.5,13.6,70,3.9,45.0,0.0,0.9,-999,-999,,,
2013-10-23 11:00:00,1021.1,1024.4,,17.3,11.1,13.2,67,3.8,45.0,0.1,1.23,-999,-999,,,
2013-10-23 12:00:00,1020.4,1023.7,,17.9,11.5,13.5,66,3.3,45.0,0.0,1.08,-999,-999,,,
2013-10-23 13:00:00,1019.7,1023.0,,18.3,11.6,13.7,65,3.2,45.0,0.2,1.53,-999,-999,,,
2013-10-23 14:00:00,1019.8,1023.1,,17.5,11.1,13.2,66,3.1,67.5,0.1,1.02,-999,-999,,,
2013-10-23 15:00:00,1020.6,1023.9,,17.0,11.1,13.2,68,3.2,45.0,0.0,0.35,-999,-999,,,
2013-10-23 16:00:00,1020.2,1023.5,,16.5,11.2,13.3,71,3.0,67.5,0.0,0.16,-999,-999,,,
2013-10-23 17:00:00,1020.4,1023.7,,16.2,11.4,13.4,73,2.5,67.5,0.0,0.03,-999,-999,,,
2013-10-23 18:00:00,1021.1,1024.4,0.0,15.3,11.1,13.2,76,2.3,22.5,,0.0,-999,-999,,,
2013-10-23 19:00:00,1021.2,1024.5,0.0,15.1,11.1,13.2,77,2.2,22.5,,,-999,-999,,,
2013-10-23 20:00:00,1021.3,1024.6,,15.1,11.3,13.4,78,1.9,45.0,,,-999,-999,,,
2013-10-23 21:00:00,1020.8,1024.1,,14.9,10.5,12.7,75,3.2,45.0,,,-999,-999,,,
2013-10-23 22:00:00,1020.6,1023.9,,14.9,10.5,12.7,75,2.6,45.0,,,-999,-999,,,
2013-10-23 23:00:00,1020.9,1024.2,,14.7,10.3,12.5,75,2.3,45.0,,,-999,-999,,,
2013-10-24 00:00:00,1020.0,1023.3,,14.4,10.2,12.5,76,2.7,45.0,,,-999,-999,,,
