month,maxTemp,minTemp,meanTemp,rainfall
1,-14.3,-23.9,,25.0
2,-13.1,-21.7,,21.0
3,-7.3,-16.6,,22.0
4,-2.8,-12.4,,23.0
5,3.5,-3.8,,30.0
6,12.6,3.6,,39.0
7,18.6,9.0,,49.0
8,14.7,6.9,,61.0
9,9.1,2.8,,50.0
10,0.5,-4.8,,45.0
11,-6.3,-13.5,,38.0
12,-10.3,-18.5,,31.0
