month,maxTemp,minTemp,meanTemp,rainfall
1,-14.8,-24.9,,1.1
2,-9.1,-21.4,,2.0
3,0.5,-13.1,,2.5
4,11.1,-3.5,,3.4
5,19.3,4.3,,9.0
6,24.6,10.6,,26.1
7,26.6,14.0,,53.8
8,24.2,11.9,,40.5
9,18.3,5.0,,17.6
10,9.1,-3.9,,4.9
11,-3.6,-14.9,,4.0
12,-12.6,-22.1,,2.3
