month,maxTemp,minTemp,meanTemp,rainfall
1,-15.5,-26.1,,2.6
2,-9.6,-22.3,,2.6
3,-0.6,-13.6,,4.1
4,9.7,-4.4,,7.5
5,17.9,3.2,,19.8
6,22.7,9.5,,48.7
7,24.6,12.7,,67.8
8,22.4,10.5,,71.7
9,16.8,3.5,,27.8
10,7.7,-4.8,,8.3
11,-4.8,-15.7,,5.0
12,-13.5,-23.1,,3.7
