month,maxTemp,minTemp,meanTemp,rainfall
1,32.3,21.8,,4.0
2,32.4,22.1,,2.0
3,32.5,23.0,,3.0
4,32.7,24.3,,23.0
5,33.5,25.0,,69.0
6,34.4,25.4,,41.0
7,35.0,25.3,,15.0
8,34.8,25.1,,39.0
9,33.4,24.4,,131.0
10,32.4,23.8,,150.0
11,32.1,23.3,,58.0
12,32.2,22.5,,18.0
