,Precipitation,Temperature
January,36.8,4.5
February,46.2,6.3
March,49.3,9.7
April,42.4,13.1
May,51.3,16.3
June,79.2,19.8
July,177.6,20.5
August,182.2,20.2
September,95.2,18.8
October,25.7,13.5
November,8.9,9.0
December,9.2,6.0
