,Precipitation,Temperature
January,45.7,13.7
February,50.9,16.7
March,34.8,20.6
April,36.9,25.1
May,67.5,28.2
June,165.8,29.8
July,230.6,29.3
August,224.8,28.9
September,142.6,27.8
October,39.1,24.1
November,4.9,19.0
December,11.2,14.8
