,Precipitation,Temperature
January,33.7,-3.1
February,24.0,-0.6
March,24.5,3.7
April,24.0,6.6
May,32.2,11.6
June,18.5,15.4
July,7.4,20.4
August,6.3,19.2
September,9.6,14.3
October,19.6,7.5
November,25.8,1.5
December,38.6,-3.4
