,Precipitation,Temperature
January,15.4,-22.4
February,13.2,-17.7
March,10.1,-11.8
April,8.7,0.9
May,13.8,10.2
June,37.5,16.1
July,57.5,17.2
August,53.4,13.9
September,34.3,7.6
October,19.3,-3.2
November,18.8,-15.5
December,14.4,-20.2
