,Precipitation,Temperature
January,52.3,-4.5
February,43.5,-3.4
March,54.1,1.8
April,82.9,8.3
May,92.9,14.7
June,95.4,20.0
July,74.7,22.1
August,88.4,21.1
September,71.4,17.0
October,80.2,10.5
November,62.5,4.1
December,48.2,-1.4
