,Precipitation,Temperature
January,33.4,3.4
February,36.0,5.7
March,64.8,10.7
April,91.5,15.2
May,134.8,20.1
June,114.1,24.9
July,91.1,27.6
August,91.5,27.0
September,94.4,22.6
October,84.4,16.2
November,42.7,9.5
December,45.4,4.4
