,Precipitation,Temperature
January,10.1,-6.2
February,14.8,-4.0
March,28.5,2.1
April,58.8,8.4
May,81.1,14.6
June,90.8,20.6
July,55.4,24.0
August,58.0,23.0
September,54.1,18.0
October,39.8,9.8
November,13.0,1.9
December,13.2,-4.3
