,Precipitation,Temperature
January,73.6,-2.5
February,68.3,-1.5
March,97.7,3.0
April,97.4,9.2
May,85.3,14.8
June,94.4,19.9
July,89.3,23.1
August,88.0,22.2
September,90.0,17.6
October,107.7,11.2
November,94.4,5.8
December,95.4,0.6
