,Precipitation,Temperature
January,64.5,-3.6
February,52.4,-1.8
March,71.4,3.7
April,95.0,10.1
May,116.4,16.3
June,113.9,21.5
July,103.0,23.2
August,96.5,22.0
September,77.3,18.2
October,75.0,11.8
November,75.2,5.1
December,62.8,-0.6
