,Precipitation,Temperature
January,86.6,5.7
February,73.7,6.8
March,93.8,10.4
April,85.5,15.6
May,96.0,20.2
June,112.4,24.8
July,154.5,27.3
August,149.3,26.2
September,137.3,23.3
October,98.0,17.6
November,78.8,11.8
December,83.3,7.9
