,Precipitation,Temperature
January,75.6,-9.9
February,61.2,-8.7
March,81.0,-3.6
April,91.3,3.3
May,91.1,10.8
June,102.7,15.9
July,101.8,19.1
August,100.6,18.2
September,87.3,14.0
October,126.9,7.2
November,100.7,0.5
December,109.9,-5.9
