,Precipitation,Temperature
January,150.9,-3.1
February,95.6,-2.0
March,80.6,-0.4
April,76.4,3.8
May,75.6,7.8
June,73.8,11.1
July,112.0,12.7
August,138.2,12.4
September,208.5,9.1
October,214.1,4.5
November,172.4,-0.1
December,184.3,-1.8
