,Precipitation,Temperature
January,9.5,-23.0
February,11.2,-18.5
March,6.2,-14.3
April,7.6,-2.5
May,16.3,7.9
June,37.6,14.3
July,49.5,15.4
August,68.0,12.0
September,42.7,5.9
October,18.0,-4.3
November,14.3,-16.0
December,10.5,-20.7
