,Precipitation,Temperature
January,60.2,-2.5
February,57.8,-1.1
March,66.2,4.0
April,87.7,10.5
May,97.0,16.7
June,87.7,22.0
July,83.0,24.1
August,80.1,23.0
September,74.4,19.1
October,65.7,12.6
November,67.4,6.0
December,62.1,0.4
