,Precipitation,Temperature
January,63.9,-8.3
February,55.0,-7.0
March,61.6,-1.5
April,82.7,5.8
May,95.0,12.8
June,96.8,17.7
July,112.6,20.3
August,97.2,19.2
September,84.3,14.9
October,98.3,8.2
November,77.5,1.9
December,74.5,-4.5
