,Precipitation,Temperature
January,40.8,-3.7
February,36.4,-3.7
March,32.9,-3.8
April,26.4,-1.1
May,25.8,2.5
June,33.2,6.2
July,50.4,8.8
August,77.8,9.7
September,76.2,7.8
October,84.3,4.1
November,75.5,1.1
December,58.4,-1.7
