,Precipitation,Temperature
January,198.0,4.2
February,129.2,4.8
March,144.2,6.7
April,93.1,9.0
May,57.3,12.5
June,37.0,15.0
July,13.6,17.9
August,24.4,17.9
September,51.9,15.1
October,128.8,10.2
November,208.6,6.2
December,199.5,3.8
