,Precipitation,Temperature
January,152.9,-2.0
February,109.4,-1.0
March,93.2,0.5
April,88.1,4.9
May,89.1,9.4
June,97.0,12.6
July,130.5,13.9
August,162.9,13.3
September,232.4,10.1
October,213.9,5.7
November,166.2,1.0
December,165.9,-0.9
