,Precipitation,Temperature
January,41.4,3.6
February,41.1,6.0
March,78.7,11.1
April,110.9,16.0
May,145.5,20.9
June,118.2,25.9
July,95.4,28.5
August,85.8,27.9
September,97.9,23.2
October,95.9,16.8
November,67.4,10.2
December,61.7,5.0
